name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Alexis Mac Allister,MID,Brighton,80,359,12,2,True,2021-05-18T18:00:00Z,3,2,37,90,0,0,0,2,0,0,0,0,0,0,0,7,8.8,37.0,36.0,8.2,53,-28,3184,25,53
Alex Iwobi,MID,Everton,159,363,20,0,True,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-298,17407,86,384
Alex McCarthy,GK,Southampton,363,366,10,2,True,2021-05-18T17:00:00Z,0,2,37,90,0,0,0,2,0,0,0,0,0,5,0,18,36.8,0.0,0.0,3.7,44,-8631,910016,4713,13344
Alex Oxlade-Chamberlain,MID,Liverpool,248,360,4,6,False,2021-05-19T19:15:00Z,0,3,37,9,1,0,0,0,0,0,0,0,0,0,0,21,33.2,0.0,17.0,5.0,63,13,4267,50,37
Alfie Devine,MID,Spurs,650,367,2,0,True,2021-05-19T17:00:00Z,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-11,939,35,46
Alfie Mawson,DEF,Fulham,185,364,13,0,False,2021-05-18T17:00:00Z,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0,573,0,0
Alireza Jahanbakhsh,MID,Brighton,71,359,12,0,True,2021-05-18T18:00:00Z,3,2,37,48,0,0,0,2,0,0,0,1,0,0,0,0,5.2,2.1,19.0,2.6,54,43,2754,70,27
Alisson Ramses Becker,GK,Liverpool,252,360,4,7,False,2021-05-19T19:15:00Z,0,3,37,90,0,0,1,0,0,0,0,0,0,4,0,35,24.6,0.0,0.0,2.5,59,53700,586820,56575,2875
Allan Marques Loureiro,MID,Everton,502,363,20,3,True,2021-05-19T17:00:00Z,1,0,37,90,0,0,1,0,0,0,0,0,0,0,0,15,26.6,17.6,0.0,4.4,52,-89,49639,82,171
Allan Saint-Maximin,MID,Newcastle,338,365,15,3,True,2021-05-19T17:00:00Z,1,0,37,70,0,0,1,0,0,0,0,0,0,0,0,20,16.2,16.3,7.0,4.0,52,43670,285719,49586,5916
Allan Tchaptchet,DEF,Southampton,635,366,10,0,True,2021-05-18T17:00:00Z,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,124,1819,205,81
Alphonse Areola,GK,Fulham,516,364,13,3,False,2021-05-18T17:00:00Z,1,1,37,90,0,0,0,1,0,0,0,1,0,5,1,20,25.6,0.0,0.0,2.6,45,-4110,374490,4666,8776
Amad Diallo,MID,Man Utd,640,364,8,1,True,2021-05-18T17:00:00Z,1,1,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.1,54,141,1392,209,68
Andi Zeqiri,FWD,Brighton,574,359,12,1,True,2021-05-18T18:00:00Z,3,2,37,25,0,0,0,0,0,0,0,0,0,0,0,5,6.0,11.6,25.0,4.3,50,132,7087,286,154
Andreas Christensen,DEF,Chelsea,116,361,9,0,True,2021-05-18T19:15:00Z,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-1801,97827,2592,4393
Andreas Pereira,MID,Man Utd,304,364,8,0,True,2021-05-18T17:00:00Z,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4,2412,0,4
Andreas Söndergaard,GK,Wolves,617,363,7,0,False,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-178,19697,164,342
Andrew Robertson,DEF,Liverpool,255,360,4,15,False,2021-05-19T19:15:00Z,0,3,37,90,0,2,1,0,0,0,0,0,0,0,3,56,58.8,52.1,24.0,13.5,72,5758,1220534,23078,17320
Andriy Yarmolenko,MID,West Ham,436,368,18,0,False,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2,5426,13,15
Andros Townsend,MID,Crystal Palace,137,362,1,7,True,2021-05-19T18:00:00Z,1,3,37,90,0,1,0,3,0,0,0,0,0,0,2,28,36.8,70.1,10.0,11.7,55,-500,87694,111,611
André Filipe Tavares Gomes,MID,Everton,158,363,20,1,True,2021-05-19T17:00:00Z,1,0,37,4,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.0,0.0,0.2,53,-99,17476,45,144
André-Frank Zambo Anguissa,MID,Fulham,191,364,13,2,False,2021-05-18T17:00:00Z,1,1,37,90,0,0,0,1,0,0,0,0,0,0,0,17,25.2,3.5,21.0,5.0,44,-1349,103377,747,2096
Andy Carroll,FWD,Newcastle,320,365,15,1,True,2021-05-19T17:00:00Z,1,0,37,5,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.1,0.0,0.1,51,-54,23787,226,280
Andy Lonergan,GK,West Brom,639,368,19,0,True,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4,2404,53,57
Angelo Ogbonna,DEF,West Ham,432,368,18,7,False,2021-05-19T19:15:00Z,1,3,37,90,1,0,0,1,0,0,0,1,0,0,0,21,45.4,0.1,40.0,8.6,47,762,66166,1252,490
Angus Gunn,GK,Southampton,371,366,10,0,True,2021-05-18T17:00:00Z,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-20,7996,0,20
Anthony Driscoll-Glennon,DEF,Burnley,536,360,11,0,True,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-25,8384,92,117
Anthony Elanga,MID,Man Utd,702,364,8,0,True,2021-05-18T17:00:00Z,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,20,40,24,4
Anthony Gordon,MID,Everton,168,363,20,0,True,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-163,33404,0,163
Anthony Knockaert,MID,Fulham,177,364,13,0,False,2021-05-18T17:00:00Z,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1,2339,0,1
Anthony Mancini,MID,Burnley,612,360,11,0,True,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,2,754,44,42
Anthony Martial,FWD,Man Utd,303,364,8,0,True,2021-05-18T17:00:00Z,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-315,267754,410,725
Antonee Robinson,DEF,Fulham,484,364,13,0,False,2021-05-18T17:00:00Z,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-725,13702,134,859
Antonio Rüdiger,DEF,Chelsea,109,361,9,9,True,2021-05-18T19:15:00Z,2,1,37,90,1,0,0,1,0,0,0,0,0,0,1,27,49.2,2.0,33.0,8.4,47,744,423079,9252,8508
Antwoine Hackford,FWD,Sheffield Utd,618,365,14,0,False,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-40,9577,284,324
Anwar El Ghazi,MID,Aston Villa,45,367,17,2,False,2021-05-19T17:00:00Z,1,2,37,90,0,0,0,1,0,0,0,0,0,0,0,8,6.0,47.5,28.0,8.2,52,-4801,103102,3726,8527
Arthur Masuaku,DEF,West Ham,442,368,18,0,False,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-370,32610,2,372
Ashley Barnes,FWD,Burnley,87,360,11,0,True,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-73,17665,313,386
Ashley Westwood,MID,Burnley,89,360,11,2,True,2021-05-19T19:15:00Z,0,3,37,90,0,0,0,3,0,0,0,0,0,0,0,13,8.4,14.8,4.0,2.7,53,-4549,50043,2445,6994
Axel Tuanzebe,DEF,Man Utd,307,364,8,2,True,2021-05-18T17:00:00Z,1,1,37,90,0,0,0,1,0,0,0,0,0,0,0,14,8.4,1.3,0.0,1.0,41,127,7451,243,116
Aymeric Laporte,DEF,Man City,280,359,3,0,False,2021-05-18T18:00:00Z,3,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1623,191075,2030,3653
Ayoze Pérez,MID,Leicester,229,361,5,1,False,2021-05-18T19:15:00Z,2,1,37,90,0,0,0,2,0,0,0,1,0,0,0,-10,0.0,4.3,17.0,1.9,60,-46,50614,352,398
Bailey Peacock-Farrell,GK,Burnley,99,360,11,0,True,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,69,91655,1390,1321
Bamidele Alli,MID,Spurs,394,367,2,2,True,2021-05-19T17:00:00Z,1,2,37,90,0,0,0,2,0,0,0,0,0,0,0,10,12.2,18.5,22.0,5.3,74,3132,53038,4091,959
Barry Douglas,DEF,Leeds,196,366,16,0,False,2021-05-18T17:00:00Z,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1750,233683,0,1750
Benjamin Chilwell,DEF,Chelsea,232,361,9,5,True,2021-05-18T19:15:00Z,2,1,37,90,0,1,0,1,0,0,0,0,0,0,0,20,13.8,16.9,6.0,3.7,59,4804,1144586,21681,16877
Benjamin Mendy,DEF,Man City,274,359,3,0,False,2021-05-18T18:00:00Z,3,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1325,143147,3557,4882
Ben Davies,DEF,Spurs,395,367,2,0,True,2021-05-19T17:00:00Z,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-308,49729,22,330
Ben Davies,DEF,Liverpool,653,360,4,0,False,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-37,1962,19,56
Ben Gibson,DEF,Burnley,94,360,11,0,True,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-35,8007,0,35
Ben Godfrey,DEF,Everton,566,363,20,6,True,2021-05-19T17:00:00Z,1,0,37,90,0,0,1,0,0,0,0,0,0,0,0,24,16.2,11.1,8.0,3.5,51,7105,166933,15265,8160
Ben Johnson,DEF,West Ham,452,368,18,0,False,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2259,187368,438,2697
Ben Mee,DEF,Burnley,88,360,11,1,True,2021-05-19T19:15:00Z,0,3,37,90,0,0,0,3,0,0,0,0,0,0,0,10,30.6,0.3,41.0,7.2,47,-7228,204327,1970,9198
Ben Osborn,MID,Sheffield Utd,356,365,14,2,False,2021-05-19T17:00:00Z,1,0,37,66,0,0,0,1,0,0,0,0,0,0,0,6,2.4,5.2,4.0,1.2,47,-18,3386,111,129
Ben White,DEF,Brighton,74,359,12,1,True,2021-05-18T18:00:00Z,3,2,37,90,0,0,0,2,0,0,0,0,0,0,0,13,18.0,2.9,36.0,5.7,45,-1423,161455,4061,5484
Ben Woodburn,MID,Liverpool,696,360,4,0,False,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,23,56,35,12
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,359,3,1,False,2021-05-18T18:00:00Z,3,2,37,76,0,0,0,3,0,0,0,1,0,0,0,1,2.4,14.5,2.0,1.9,74,-3049,91040,2971,6020
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,359,12,0,True,2021-05-18T18:00:00Z,3,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2296,331867,0,2296
Bernard Anício Caldeira Duarte,MID,Everton,154,363,20,0,True,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-39,9939,41,80
Bernd Leno,GK,Arsenal,8,362,6,3,False,2021-05-19T18:00:00Z,1,3,37,90,0,0,0,1,0,0,0,0,0,5,0,20,35.4,0.0,0.0,3.5,50,5592,561777,9926,4334
Bertrand Traoré,MID,Aston Villa,540,367,17,5,False,2021-05-19T17:00:00Z,1,2,37,90,0,1,0,1,0,0,0,0,0,0,0,23,33.2,44.1,72.0,14.9,58,-6770,60495,1401,8171
Billy Gilmour,MID,Chelsea,124,361,9,0,True,2021-05-18T19:15:00Z,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,204,8500,370,166
Billy Koumetio,DEF,Liverpool,697,360,4,0,False,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,10,89,19,9
Billy Sharp,FWD,Sheffield Utd,343,365,14,0,False,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-62,11256,54,116
Bjorn Engels,DEF,Aston Villa,36,367,17,0,False,2021-05-19T17:00:00Z,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-10,5421,25,35
Bobby Decordova-Reid,FWD,Fulham,181,364,13,5,False,2021-05-18T17:00:00Z,1,1,37,90,0,1,0,1,0,0,0,0,0,0,0,18,20.8,16.3,0.0,3.7,53,-14,44014,1435,1449
Bobby Thomas,DEF,Burnley,520,360,11,0,True,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-167,35344,0,167
Brandon Pierrick,MID,Crystal Palace,147,362,1,0,True,2021-05-19T18:00:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-19,6254,0,19
Brandon Williams,DEF,Man Utd,318,364,8,0,True,2021-05-18T17:00:00Z,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,55,40603,178,123
Branislav Ivanovic,DEF,West Brom,530,368,19,0,True,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-33,6535,37,70
Bruno André Cavaco Jordao,MID,Wolves,475,363,7,0,False,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-27,14041,0,27
Bruno Miguel Borges Fernandes,MID,Man Utd,302,364,8,4,True,2021-05-18T17:00:00Z,1,1,37,90,0,1,0,1,0,0,0,1,0,0,0,15,30.0,17.8,39.0,8.7,114,97306,4295165,135198,37892
Bukayo Saka,MID,Arsenal,24,362,6,2,False,2021-05-19T18:00:00Z,1,3,37,64,0,0,0,1,0,0,0,0,0,0,0,2,6.4,18.2,2.0,2.7,51,1715,591962,17845,16130
Caleb Taylor,DEF,West Brom,700,368,19,0,True,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,54,183,96,42
Caleb Watts,MID,Southampton,636,366,10,0,True,2021-05-18T17:00:00Z,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1,443,19,18
Callum Hudson-Odoi,MID,Chelsea,122,361,9,0,True,2021-05-18T19:15:00Z,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-175,32062,229,404
Callum Robinson,FWD,West Brom,358,368,19,0,True,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-3414,68999,1675,5089
Callum Wilson,FWD,Newcastle,506,365,15,0,True,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-14057,432209,342,14399
Calum Chambers,DEF,Arsenal,13,362,6,2,False,2021-05-19T18:00:00Z,1,3,37,90,0,0,0,1,0,0,0,0,0,0,0,19,28.4,30.8,6.0,6.5,45,177,13528,651,474
Cameron Carter-Vickers,DEF,Spurs,521,367,2,0,True,2021-05-19T17:00:00Z,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-42,15741,0,42
Caoimhin Kelleher,GK,Liverpool,560,360,4,0,False,2021-05-19T19:15:00Z,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-59,7188,23,82
Carlos Vinicius Alves Morais,FWD,Spurs,564,367,2,0,True,2021-05-19T17:00:00Z,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-87,8137,53,140
Carney Chukwuemeka,MID,Aston Villa,672,367,17,1,False,2021-05-19T17:00:00Z,1,2,37,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,3.0,0.3,45,22,240,34,12
Cedric Kipre,DEF,West Brom,499,368,19,0,True,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-9,2975,0,9
Cengiz Ünder,MID,Leicester,541,361,5,0,False,2021-05-18T19:15:00Z,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,0,4017,24,24
Cenk Tosun,FWD,Everton,153,363,20,0,True,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-3,2438,0,3
Charlie Austin,FWD,West Brom,415,368,19,0,True,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-17,11462,0,17
Charlie Cresswell,DEF,Leeds,620,366,16,0,False,2021-05-18T17:00:00Z,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-25,7900,152,177
Charlie Taylor,DEF,Burnley,97,360,11,1,True,2021-05-19T19:15:00Z,0,3,37,90,0,0,0,3,0,0,0,0,0,0,0,9,9.4,2.3,0.0,1.2,44,-709,110761,737,1446
Cheikhou Kouyaté,MID,Crystal Palace,133,362,1,2,True,2021-05-19T18:00:00Z,1,3,37,90,0,0,0,3,0,0,0,0,0,0,0,11,10.0,1.6,2.0,1.4,48,-382,27266,138,520
Cheikh Diaby,FWD,West Brom,621,368,19,0,True,2021-05-19T19:15:00Z,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10,7870,263,273
Che Adams,FWD,Southampton,377,366,10,1,True,2021-05-18T17:00:00Z,0,2,37,45,0,0,0,0,0,0,0,0,0,0,0,-2,4.6,1.5,42.0,4.8,57,30947,435223,41334,10387
Christian Atsu,MID,Newcastle,330,365,15,0,True,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-4,2202,0,4
Christian Benteke,FWD,Crystal Palace,132,362,1,6,True,2021-05-19T18:00:00Z,1,3,37,78,1,0,0,1,0,0,0,1,0,0,1,27,38.6,11.8,68.0,11.8,55,11872,132686,19644,7772
Christian Fuchs,DEF,Leicester,218,361,5,0,False,2021-05-18T19:15:00Z,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-38,15810,52,90
Christian Marques,DEF,Wolves,616,363,7,0,False,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,26,10282,285,259
Christian Pulisic,MID,Chelsea,119,361,9,2,True,2021-05-18T19:15:00Z,2,1,37,90,0,0,0,1,0,0,0,0,0,0,0,2,10.0,12.8,63.0,8.6,83,-6050,217884,6094,12144
Christian Walton,GK,Brighton,503,359,12,0,True,2021-05-18T18:00:00Z,3,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-598,87590,145,743
Chris Basham,DEF,Sheffield Utd,345,365,14,2,False,2021-05-19T17:00:00Z,1,0,37,90,0,0,0,1,0,0,0,0,0,0,0,16,8.6,15.6,2.0,2.6,46,114,38723,223,109
Chris Smalling,DEF,Man Utd,292,364,8,0,True,2021-05-18T17:00:00Z,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3,6429,0,3
Chris Wood,FWD,Burnley,91,360,11,2,True,2021-05-19T19:15:00Z,0,3,37,90,0,0,0,3,0,0,0,0,0,0,0,-1,5.0,22.8,45.0,7.3,65,-26006,329838,16343,42349
Ciaran Clark,DEF,Newcastle,324,365,15,0,True,2021-05-19T17:00:00Z,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,950,14517,2115,1165
Claudio Bravo,GK,Man City,267,359,3,0,False,2021-05-18T18:00:00Z,3,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,1643,0,1
Claudio Gomes,MID,Man City,659,359,3,0,False,2021-05-18T18:00:00Z,3,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,495,22,22
Cody Drameh,DEF,Leeds,694,366,16,0,False,2021-05-18T17:00:00Z,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,4,155,33,29
Cole Palmer,MID,Man City,552,359,3,0,False,2021-05-18T18:00:00Z,3,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,16,1311,32,16
