name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Ademola Lookman,MID,Fulham,557,78,19,0,False,2020-11-07T20:00:00Z,1,0,8,90,0,0,0,1,0,0,1,0,0,0,0,2,13.6,15.4,28.0,5.7,50,-619,37428,5845,6464
Adrien Silva,MID,Leicester,220,74,20,0,True,2020-11-08T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1789,23745,92,1881
Adrián Bernabé,MID,Man City,537,75,11,0,True,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,29,595,92,63
Adrián San Miguel del Castillo,GK,Liverpool,245,75,12,0,False,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4937,34343,774,5711
Ahmed El-Sayed Hegazy,DEF,West Brom,414,77,17,0,True,2020-11-08T12:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-6090,19593,84,6174
Ahmed El Mohamady,DEF,Aston Villa,29,69,1,0,False,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1018,23639,317,1335
Ainsley Maitland-Niles,DEF,Arsenal,15,69,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-7020,82022,834,7854
Albian Ajeti,FWD,West Ham,447,78,8,0,True,2020-11-07T20:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-35,518,21,56
Aleksandar Mitrović,FWD,Fulham,184,78,19,1,False,2020-11-07T20:00:00Z,1,0,8,90,0,0,0,1,0,0,0,1,0,0,0,-1,2.4,20.5,27.0,5.0,58,-56761,583982,11555,68316
Alex Nicolao Telles,DEF,Man Utd,568,73,7,0,False,2020-11-07T12:30:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-15942,51625,1136,17078
Alexandre Lacazette,FWD,Arsenal,6,69,2,2,True,2020-11-08T19:15:00Z,0,3,8,64,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.6,4.0,0.1,84,-5819,254990,16777,22596
Alexis Mac Allister,MID,Brighton,80,70,4,0,True,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,59,4072,450,391
Alex Iwobi,MID,Everton,159,73,13,1,True,2020-11-07T12:30:00Z,1,3,8,23,0,0,0,1,0,0,0,0,0,0,0,4,7.0,16.5,2.0,2.6,59,-365,12468,659,1024
Alex McCarthy,GK,Southampton,363,76,14,6,True,2020-11-06T20:00:00Z,2,0,8,90,0,0,1,0,0,0,0,0,0,2,0,23,18.8,0.0,0.0,1.9,45,43791,1458520,69506,25715
Alex Oxlade-Chamberlain,MID,Liverpool,248,75,12,0,False,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-49,1778,51,100
Alfie Mawson,DEF,Fulham,185,78,19,0,False,2020-11-07T20:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-28,721,7,35
Alireza Jahanbakhsh,MID,Brighton,71,70,4,1,True,2020-11-06T17:30:00Z,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,5,2.0,1.3,0.0,0.3,54,-195,2559,21,216
Alisson Ramses Becker,GK,Liverpool,252,75,12,2,False,2020-11-08T16:30:00Z,1,1,8,90,0,0,0,1,0,0,0,0,0,1,0,11,12.2,0.0,0.0,1.2,59,-10339,539346,9343,19682
Allan Marques Loureiro,MID,Everton,502,73,13,1,True,2020-11-07T12:30:00Z,1,3,8,90,0,0,0,3,0,0,0,1,0,0,0,15,21.2,2.5,0.0,2.4,54,-3643,76817,2162,5805
Allan Saint-Maximin,MID,Newcastle,338,76,16,2,False,2020-11-06T20:00:00Z,2,0,8,90,0,0,0,2,0,0,0,0,0,0,0,6,9.8,6.4,0.0,1.6,53,-15930,512662,27416,43346
Alphonse Areola,GK,Fulham,516,78,19,4,False,2020-11-07T20:00:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,6,0,20,42.4,0.0,0.0,4.2,45,-182,99407,4889,5071
Andi Zeqiri,FWD,Brighton,574,70,4,0,True,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-19,1983,307,326
Andreas Christensen,DEF,Chelsea,116,71,15,0,True,2020-11-07T17:30:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1277,18913,357,1634
Andreas Pereira,MID,Man Utd,304,73,7,0,False,2020-11-07T12:30:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-160,2988,15,175
Andrew Robertson,DEF,Liverpool,255,75,12,2,False,2020-11-08T16:30:00Z,1,1,8,90,0,0,0,1,0,0,0,0,0,0,0,13,8.4,12.3,4.0,2.5,71,-111027,1316396,30057,141084
Andriy Yarmolenko,MID,West Ham,436,78,8,0,True,2020-11-07T20:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-217,6960,337,554
Andros Townsend,MID,Crystal Palace,137,72,10,2,True,2020-11-07T15:00:00Z,4,1,8,70,0,0,0,1,0,0,0,0,0,0,0,5,12.2,3.1,15.0,3.0,60,-27795,190466,7397,35192
André Filipe Tavares Gomes,MID,Everton,158,73,13,0,True,2020-11-07T12:30:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2892,20736,331,3223
André-Frank Zambo Anguissa,MID,Fulham,191,78,19,2,False,2020-11-07T20:00:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,0,0,15,8.2,3.3,13.0,2.5,45,-9502,149794,2761,12263
Andy Carroll,FWD,Newcastle,320,76,16,1,False,2020-11-06T20:00:00Z,2,0,8,12,0,0,0,1,0,0,0,0,0,0,0,2,2.6,0.2,0.0,0.3,53,-1880,27116,758,2638
Angelo Ogbonna,DEF,West Ham,432,78,8,5,True,2020-11-07T20:00:00Z,1,0,8,62,0,0,1,0,0,0,0,1,0,0,0,20,9.0,0.3,2.0,1.1,49,1654,32703,3501,1847
Angus Gunn,GK,Southampton,371,76,14,0,True,2020-11-06T20:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-847,12680,26,873
Anthony Driscoll-Glennon,DEF,Burnley,536,70,3,0,False,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-242,5192,204,446
Anthony Gordon,MID,Everton,168,73,13,0,True,2020-11-07T12:30:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1737,30182,661,2398
Anthony Knockaert,MID,Fulham,177,78,19,0,False,2020-11-07T20:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-356,3290,6,362
Anthony Martial,FWD,Man Utd,303,73,7,2,False,2020-11-07T12:30:00Z,1,3,8,81,0,0,0,1,0,0,0,0,0,0,0,-4,0.0,3.4,10.0,1.0,87,9759,281400,18854,9095
Antonee Robinson,DEF,Fulham,484,78,19,2,False,2020-11-07T20:00:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,0,0,9,18.0,7.3,0.0,2.5,44,1241,10029,1965,724
Antonio Rüdiger,DEF,Chelsea,109,71,15,0,True,2020-11-07T17:30:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-3307,56779,1354,4661
Anwar El Ghazi,MID,Aston Villa,45,69,1,1,False,2020-11-08T19:15:00Z,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.3,0.0,0.2,58,-401,6894,122,523
Arthur Masuaku,DEF,West Ham,442,78,8,6,True,2020-11-07T20:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,25,18.4,9.6,17.0,4.5,45,26603,127192,33675,7072
Ashley Barnes,FWD,Burnley,87,70,3,2,False,2020-11-06T17:30:00Z,0,0,8,69,0,0,1,0,0,0,0,0,0,0,0,2,7.8,11.3,6.0,2.5,60,350,9742,1329,979
Ashley Westwood,MID,Burnley,89,70,3,3,False,2020-11-06T17:30:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,11,11.0,2.1,2.0,1.5,54,-1671,37587,1376,3047
Axel Tuanzebe,DEF,Man Utd,307,73,7,1,False,2020-11-07T12:30:00Z,1,3,8,23,0,0,0,0,0,0,0,0,0,0,0,2,7.0,0.3,0.0,0.7,45,-1025,8918,651,1676
Aymeric Laporte,DEF,Man City,280,75,11,1,True,2020-11-08T16:30:00Z,1,1,8,90,0,0,0,1,0,0,0,1,0,0,0,9,10.2,1.2,0.0,1.1,60,4893,197644,9047,4154
Ayoze Pérez,MID,Leicester,229,74,20,0,True,2020-11-08T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-8029,69988,661,8690
Bailey Peacock-Farrell,GK,Burnley,99,70,3,0,False,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-94,104934,2077,2171
Bamidele Alli,MID,Spurs,394,77,18,0,False,2020-11-08T12:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,-2144,44249,555,2699
Barry Douglas,DEF,Leeds,196,72,6,0,False,2020-11-07T15:00:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-42815,438984,1360,44175
Benjamin Chilwell,DEF,Chelsea,232,71,15,8,True,2020-11-07T17:30:00Z,4,1,8,90,1,0,0,1,0,0,0,0,0,0,0,30,59.2,27.5,71.0,15.8,59,295038,1887786,324298,29260
Benjamin Mendy,DEF,Man City,274,75,11,0,True,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-6146,81038,75,6221
Ben Davies,DEF,Spurs,395,77,18,0,False,2020-11-08T12:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-5569,86370,4498,10067
Ben Gibson,DEF,Burnley,94,70,3,0,False,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-737,11374,66,803
Ben Godfrey,DEF,Everton,566,73,13,0,True,2020-11-07T12:30:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1346,3894,198,1544
Ben Johnson,DEF,West Ham,452,78,8,0,True,2020-11-07T20:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-7901,148557,1278,9179
Ben Mee,DEF,Burnley,88,70,3,8,False,2020-11-06T17:30:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,0,2,29,33.8,0.1,4.0,3.8,49,-478,10269,64,542
Ben Osborn,MID,Sheffield Utd,356,71,5,1,False,2020-11-07T17:30:00Z,4,1,8,28,0,0,0,2,0,0,0,0,0,0,0,3,6.2,11.5,0.0,1.8,49,-96,2246,40,136
Ben White,DEF,Brighton,74,70,4,6,True,2020-11-06T17:30:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,27,11.8,3.2,0.0,1.5,45,-1178,98103,3952,5130
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,75,11,1,True,2020-11-08T16:30:00Z,1,1,8,29,0,0,0,0,0,0,0,0,0,0,0,2,5.8,2.4,2.0,1.0,74,-2463,42783,2876,5339
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,70,4,0,True,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,14327,629056,37838,23511
Bernard Anício Caldeira Duarte,MID,Everton,154,73,13,8,True,2020-11-07T12:30:00Z,1,3,8,90,1,0,0,3,0,0,0,0,0,0,1,28,45.6,30.4,20.0,9.6,58,-239,8313,241,480
Bernd Leno,GK,Arsenal,8,69,2,2,True,2020-11-08T19:15:00Z,0,3,8,90,0,0,0,3,0,0,0,0,0,3,0,12,27.2,0.0,0.0,2.7,50,17605,693574,35861,18256
Bertrand Traoré,MID,Aston Villa,540,69,1,0,False,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-699,2811,78,777
Billy Gilmour,MID,Chelsea,124,71,15,0,True,2020-11-07T17:30:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-294,7121,198,492
Billy Sharp,FWD,Sheffield Utd,343,71,5,0,False,2020-11-07T17:30:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-701,10984,235,936
Bjorn Engels,DEF,Aston Villa,36,69,1,0,False,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-115,5622,55,170
Bobby Decordova-Reid,FWD,Fulham,181,78,19,2,False,2020-11-07T20:00:00Z,1,0,8,82,0,0,1,0,0,0,0,0,0,0,0,11,8.8,15.5,39.0,6.3,53,1789,10890,2777,988
Bobby Thomas,DEF,Burnley,520,70,3,0,False,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1201,42715,1083,2284
Brandon Pierrick,MID,Crystal Palace,147,72,10,0,True,2020-11-07T15:00:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-444,8922,442,886
Brandon Williams,DEF,Man Utd,318,73,7,0,False,2020-11-07T12:30:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3436,61212,605,4041
Branislav Ivanovic,DEF,West Brom,530,77,17,0,True,2020-11-08T12:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-695,11165,819,1514
Bruno André Cavaco Jordao,MID,Wolves,475,74,9,0,False,2020-11-08T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1254,20983,551,1805
Bruno Miguel Borges Fernandes,MID,Man Utd,302,73,7,17,False,2020-11-07T12:30:00Z,1,3,8,90,2,1,0,1,0,0,0,1,0,0,3,51,93.6,21.2,58.0,17.3,105,-108368,1495550,38692,147060
Bukayo Saka,MID,Arsenal,24,69,2,0,True,2020-11-08T19:15:00Z,0,3,8,90,0,0,0,3,1,0,0,0,0,0,0,2,6.6,4.2,6.0,1.7,53,7403,219061,22944,15541
Callum Hudson-Odoi,MID,Chelsea,122,71,15,0,True,2020-11-07T17:30:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-1777,21628,702,2479
Callum Robinson,FWD,West Brom,358,77,17,2,True,2020-11-08T12:00:00Z,0,1,8,66,0,0,1,0,0,0,0,0,0,0,0,10,8.6,33.3,24.0,6.6,55,-6965,50156,4138,11103
Callum Wilson,FWD,Newcastle,506,76,16,2,False,2020-11-06T20:00:00Z,2,0,8,77,0,0,0,1,0,0,0,0,0,0,0,4,8.2,0.8,0.0,0.9,66,275289,1236495,308845,33556
Calum Chambers,DEF,Arsenal,13,69,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-29,902,26,55
Cameron Carter-Vickers,DEF,Spurs,521,77,18,0,False,2020-11-08T12:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1507,21715,94,1601
Caoimhin Kelleher,GK,Liverpool,560,75,12,0,False,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-32,848,31,63
Carlos Vinicius Alves Morais,FWD,Spurs,564,77,18,1,False,2020-11-08T12:00:00Z,0,1,8,12,0,0,0,0,0,0,0,0,0,0,0,2,2.0,10.3,21.0,3.3,70,-245,3029,360,605
Cedric Kipre,DEF,West Brom,499,77,17,0,True,2020-11-08T12:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-84,3709,91,175
Cengiz Ünder,MID,Leicester,541,74,20,0,True,2020-11-08T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,2117,7376,2916,799
Cenk Tosun,FWD,Everton,153,73,13,0,True,2020-11-07T12:30:00Z,1,3,8,10,0,0,0,1,0,0,0,1,0,0,0,-1,0.0,0.3,0.0,0.0,60,127,866,194,67
Charlie Austin,FWD,West Brom,415,77,17,0,True,2020-11-08T12:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-1201,16882,417,1618
Charlie Taylor,DEF,Burnley,97,70,3,8,False,2020-11-06T17:30:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,0,2,29,37.2,15.1,0.0,5.2,45,-14708,237990,3898,18606
Cheikhou Kouyaté,MID,Crystal Palace,133,72,10,2,True,2020-11-07T15:00:00Z,4,1,8,90,0,0,0,1,0,0,0,0,0,0,0,12,17.0,0.3,0.0,1.7,50,-2464,48167,3463,5927
Che Adams,FWD,Southampton,377,76,14,7,True,2020-11-06T20:00:00Z,2,0,8,90,1,0,1,0,0,0,0,0,0,0,1,29,41.0,6.3,51.0,9.8,58,76819,247952,91348,14529
Christian Atsu,MID,Newcastle,330,76,16,0,False,2020-11-06T20:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-270,2934,9,279
Christian Benteke,FWD,Crystal Palace,132,72,10,1,True,2020-11-07T15:00:00Z,4,1,8,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,2.0,0.3,55,-369,15174,721,1090
Christian Fuchs,DEF,Leicester,218,74,20,7,True,2020-11-08T14:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,1,24,20.6,1.4,9.0,3.1,45,1066,12624,1697,631
Christian Pulisic,MID,Chelsea,119,71,15,0,True,2020-11-07T17:30:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,83,-125327,183223,3254,128581
Christian Walton,GK,Brighton,503,70,4,0,True,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1754,87273,808,2562
Chris Basham,DEF,Sheffield Utd,345,71,5,0,False,2020-11-07T17:30:00Z,4,1,8,90,0,0,0,4,0,0,0,0,0,0,0,8,10.2,1.3,2.0,1.4,48,-4609,76470,936,5545
Chris Smalling,DEF,Man Utd,292,73,7,0,False,2020-11-07T12:30:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-334,7494,13,347
Chris Wood,FWD,Burnley,91,70,3,2,False,2020-11-06T17:30:00Z,0,0,8,83,0,0,1,0,0,0,0,0,0,0,0,5,3.2,2.5,17.0,2.3,63,-6310,80485,3377,9687
Ciaran Clark,DEF,Newcastle,324,76,16,0,False,2020-11-06T20:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-24,2786,93,117
Claudio Bravo,GK,Man City,267,75,11,0,True,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-41,1924,11,52
Cole Palmer,MID,Man City,552,75,11,0,True,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-27,888,64,91
Connor Wickham,FWD,Crystal Palace,136,72,10,0,True,2020-11-07T15:00:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4472,47467,370,4842
Conor Coady,DEF,Wolves,459,74,9,2,False,2020-11-08T14:00:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,0,0,14,16.8,0.3,0.0,1.7,50,2423,651128,23678,21255
Conor Gallagher,MID,West Brom,544,77,17,2,True,2020-11-08T12:00:00Z,0,1,8,90,0,0,0,1,0,0,0,0,0,0,0,6,7.6,1.8,21.0,3.0,55,-75,1102,88,163
Conor Hourihane,MID,Aston Villa,33,69,1,0,False,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2121,12586,109,2230
Conor Townsend,DEF,West Brom,418,77,17,2,True,2020-11-08T12:00:00Z,0,1,8,90,0,0,0,1,0,0,0,0,0,0,0,10,15.4,11.8,0.0,2.7,45,-383,9757,974,1357
Craig Dawson,DEF,West Ham,576,78,8,0,True,2020-11-07T20:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,17,1023,139,122
Curtis Jones,MID,Liverpool,263,75,12,0,False,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,154,38133,3807,3653
Cyrus Christie,DEF,Fulham,179,78,19,0,False,2020-11-07T20:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-221,3136,11,232
Cédric Soares,DEF,Arsenal,5,69,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-687,14173,234,921
César Azpilicueta,DEF,Chelsea,102,71,15,0,True,2020-11-07T17:30:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-25661,287936,4556,30217
Dale Stephens,MID,Burnley,55,70,3,0,False,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-30944,522809,5171,36115
Daniel Amartey,DEF,Leicester,227,74,20,0,True,2020-11-08T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-5631,71298,248,5879
Daniel Castelo Podence,MID,Wolves,469,74,9,1,False,2020-11-08T14:00:00Z,1,0,8,59,0,0,0,1,0,0,0,0,0,0,0,3,3.4,21.4,2.0,2.7,55,24547,292674,51668,27121
Daniel Ceballos Fernández,MID,Arsenal,501,69,2,1,True,2020-11-08T19:15:00Z,0,3,8,45,0,0,0,2,0,0,0,0,0,0,0,4,8.4,2.2,1.0,1.2,49,-12767,102454,2126,14893
Daniel James,MID,Man Utd,311,73,7,0,False,2020-11-07T12:30:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-875,18054,284,1159
Daniel N'Lundulu,FWD,Southampton,590,76,14,0,True,2020-11-06T20:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,30,3431,896,866
Danny Ings,FWD,Southampton,366,76,14,0,True,2020-11-06T20:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-574638,793493,25422,600060
Danny Rose,DEF,Spurs,384,77,18,0,False,2020-11-08T12:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1337,14292,11,1348
Danny Ward,GK,Leicester,223,74,20,0,True,2020-11-08T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-216,14545,178,394
Danny Welbeck,FWD,Brighton,588,70,4,2,True,2020-11-06T17:30:00Z,0,0,8,85,0,0,1,0,0,0,0,0,0,0,0,7,7.4,32.3,67.0,10.7,55,576,2176,979,403
