,player_name,GW,kickoff_time,season,LR,CBoost,SVR,KNN,MLP,Meta,value,position,team,total_points,starter,captain,sub,base_points,wildcard,triple_captain,bench_boost,actual_points
7,Timothy Castagne,3,2020-09-27,2020,2.375857760820591,2.9363919309880986,1.9950505027087733,3.032250628038304,2.456524729741753,2.9591745222061063,56.0,DEF,Leicester,4,1.0,0.0,0.0,47,0,0,0,37
8,James Justin,3,2020-09-27,2020,2.430231750478267,2.781494614358039,1.9297047926236723,2.4401053773773467,2.3126098870021283,2.9368418093279365,47.0,DEF,Leicester,1,1.0,0.0,0.0,47,0,0,0,37
9,Tyrick Mitchell,3,2020-09-26,2020,3.2623481423150564,3.2317781102358745,3.2630757754136246,3.224974104240589,3.2437249374769386,3.1632930591169686,41.0,DEF,Crystal Palace,1,1.0,0.0,0.0,47,0,0,0,37
10,Héctor Bellerín,3,2020-09-28,2020,2.0781847449071678,2.666527878944322,2.7706470815245887,3.3485431531218333,3.2144745919769133,3.000672858966775,50.0,DEF,Arsenal,0,1.0,0.0,0.0,47,0,0,0,37
11,Nampalys Mendy,3,2020-09-27,2020,1.5737698305636834,2.6866811612562005,1.7065274104469068,1.8066337589583228,2.1233194120994217,2.9574149197801507,45.0,MID,Leicester,5,0.0,0.0,1.0,0,0,0,0,37
12,Mohamed Naser El Sayed Elneny,3,2020-09-28,2020,1.4104436911252756,2.6082491607931884,2.4874291026773157,2.5994676746237584,2.5553608627782984,2.7881445506564515,45.0,MID,Arsenal,2,0.0,0.0,1.0,0,0,0,0,37
13,Karl Darlow,3,2020-09-27,2020,2.658205900122833,3.054402454418605,3.039157090619636,3.3705676513079315,2.733743279328696,2.880404240631082,50.0,GK,Newcastle,8,0.0,0.0,1.0,0,0,0,0,37
14,Gabriel Magalhães,3,2020-09-12,2020,0.0,3.1789609024280514,3.0450745893596203,3.1239045076946113,3.147905295602502,3.1054833883090094,50.0,DEF,Arsenal,0,0.0,0.0,1.0,0,0,0,0,37
0,Kevin De Bruyne,4,2020-10-03,2020,7.505389075528142,6.569321751193055,3.8899883675859295,5.550113622928453,6.902098281075644,3.5687952145759527,117.0,MID,Man City,2,1.0,1.0,0.0,59,0,0,0,55
1,Mohamed Salah,4,2020-10-04,2020,7.457727021877059,5.7981482819327805,7.186182199325466,5.722825783673709,7.566603003451724,4.0181060924065415,122.0,MID,Liverpool,13,1.0,0.0,0.0,59,0,0,0,55
2,Kai Havertz,4,2020-10-03,2020,4.588722893439397,4.74343684396982,3.949415770884282,3.4593700303246084,4.706807453059021,3.062225756460045,84.0,MID,Chelsea,6,1.0,0.0,0.0,59,0,0,0,55
3,Karl Darlow,4,2020-10-03,2020,3.854055974697729,3.6845057432429114,3.264772185590703,4.2239491365253565,3.3694863658504635,3.189556237454336,50.0,GK,Newcastle,2,1.0,0.0,0.0,59,0,0,0,55
4,David McGoldrick,4,2020-10-04,2020,3.0806161316050806,2.7888786187504726,3.100445250654704,2.1229684517649323,3.135868531900292,2.5700778662606343,54.0,FWD,Sheffield Utd,8,1.0,0.0,0.0,59,0,0,0,55
5,Roberto Firmino,4,2020-10-04,2020,5.622796287572557,5.059294665919467,3.7460839729489015,3.2662043957875913,5.050608717170627,3.69314310557394,94.0,FWD,Liverpool,5,1.0,0.0,0.0,59,0,0,0,55
6,Timo Werner,4,2020-10-03,2020,5.7699304385773,5.3807879183775436,5.087877436317833,5.212107084327983,6.038751146741585,2.9618408059357786,94.0,FWD,Chelsea,2,1.0,0.0,0.0,59,0,0,0,55
7,Héctor Bellerín,4,2020-10-04,2020,3.3736148023900587,3.190940029378639,2.9913462371565243,3.436878835150916,3.270275605076596,3.0662420316157784,50.0,DEF,Arsenal,11,1.0,0.0,0.0,59,0,0,0,55
8,Gabriel Magalhães,4,2020-10-04,2020,3.2171498616825835,3.3585015012023445,3.1292720568411942,3.328434705439207,2.9938812922158213,3.082865454011172,51.0,DEF,Arsenal,2,1.0,0.0,0.0,59,0,0,0,55
9,James Justin,4,2020-10-04,2020,3.9360948448295994,3.6154855389421057,2.9001956730125737,2.786415063258671,3.2900558694474924,2.9799768905524315,47.0,DEF,Leicester,1,1.0,0.0,0.0,59,0,0,0,55
10,Timothy Castagne,4,2020-10-04,2020,3.97557855539352,3.813047824894511,2.9630476791859413,3.6645639051229626,3.4187504002086544,2.9558846807848447,57.0,DEF,Leicester,1,1.0,0.0,0.0,59,0,0,0,55
11,Mohamed Naser El Sayed Elneny,4,2020-10-04,2020,2.556819215388873,2.9710227146165,2.607518827990305,3.145293430757786,2.643464771360645,2.7499557049695516,45.0,MID,Arsenal,2,0.0,0.0,1.0,0,0,0,0,55
12,Nampalys Mendy,4,2020-10-04,2020,2.9771966144971267,3.1836638438277234,2.9654892724818547,2.243018744136696,2.52078793280348,2.844136666815161,45.0,MID,Leicester,1,0.0,0.0,1.0,0,0,0,0,55
13,Sam Johnstone,4,2020-10-04,2020,2.958290016988508,2.628219374078252,3.2771769663577985,3.3519694882933098,2.6519806451559806,3.3695093832095147,45.0,GK,West Brom,3,0.0,0.0,1.0,0,0,0,0,55
14,Tyrick Mitchell,4,2020-10-03,2020,2.622874107796659,2.2301145368715427,2.729373270163442,1.974901656197516,2.6016345203797315,3.0880820239219666,41.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,55
0,Mohamed Salah,5,2020-10-17,2020,7.203629211630862,6.1708280047853314,5.105548199044313,4.856074012572171,7.586887251423409,3.450132007552169,123.0,MID,Liverpool,7,1.0,1.0,0.0,73,0,0,0,67
1,Raheem Sterling,5,2020-10-17,2020,6.310341112512679,6.256660202900774,6.055067429502631,5.682202611105764,7.052376467349153,3.2181501598781286,115.0,MID,Man City,11,1.0,0.0,0.0,73,0,0,0,67
2,Kai Havertz,5,2020-10-17,2020,4.562394593280327,4.1930974497182145,3.874709243313712,3.943957242257445,4.765902772645534,3.3061783230692585,84.0,MID,Chelsea,7,1.0,0.0,0.0,73,0,0,0,67
3,Nampalys Mendy,5,2020-10-18,2020,2.765355911875054,3.157041778443914,3.0008977901652343,2.151465752629548,2.6834311489368874,2.809174441704055,45.0,MID,Leicester,3,1.0,0.0,0.0,73,0,0,0,67
4,Karl Darlow,5,2020-10-17,2020,3.542915190551715,3.0193411828566266,3.3067317708659063,3.6208070399872296,3.7867302146707593,2.9631474801564184,50.0,GK,Newcastle,8,1.0,0.0,0.0,73,0,0,0,67
5,Timo Werner,5,2020-10-17,2020,5.604715720529814,4.6947942934466536,4.2224836056705515,4.600415402937923,6.358019960190522,3.5440930784851137,93.0,FWD,Chelsea,16,1.0,0.0,0.0,73,0,0,0,67
6,David McGoldrick,5,2020-10-18,2020,4.1929377376408015,3.901301282518752,3.88808881790246,3.403489290620937,4.6017443603728765,3.17591515025622,54.0,FWD,Sheffield Utd,2,1.0,0.0,0.0,73,0,0,0,67
7,Roberto Firmino,5,2020-10-17,2020,5.465476986164843,5.00156486274126,3.6563235740436424,3.3195805489633923,4.655624993015417,3.45540023431356,93.0,FWD,Liverpool,2,1.0,0.0,0.0,73,0,0,0,67
8,James Justin,5,2020-10-18,2020,3.6208421251092386,3.5754965821681943,2.896381009446685,2.8153018330028097,3.7613032746478567,2.98779568849286,47.0,DEF,Leicester,2,1.0,0.0,0.0,73,0,0,0,67
9,Timothy Castagne,5,2020-10-18,2020,3.871627703885261,3.9682434889432576,2.844965770177728,3.953760279067244,3.9118944911720117,3.0583423353436623,58.0,DEF,Leicester,1,1.0,0.0,0.0,73,0,0,0,67
10,Tyrick Mitchell,5,2020-10-18,2020,3.2705707513247346,3.2542258984526837,3.10519998503743,2.6882219642447662,3.345906218847413,2.874071703566417,41.0,DEF,Crystal Palace,1,1.0,0.0,0.0,73,0,0,0,67
11,Mohamed Naser El Sayed Elneny,5,2020-09-12,2020,0.0,2.5440279088678706,2.3386418042907247,2.3069926544956334,2.309097714966045,2.6423739512749744,44.0,MID,Arsenal,0,0.0,0.0,1.0,0,0,0,0,67
12,Sam Johnstone,5,2020-10-19,2020,3.4207460597632044,3.1262239050958502,3.60568085290036,3.5585265198253286,3.7207018571656714,3.5043293242055498,45.0,GK,West Brom,9,0.0,0.0,1.0,0,0,0,0,67
13,Gabriel Magalhães,5,2020-10-17,2020,2.085632199983112,1.9200472769041663,2.111035279233154,2.071218250368316,2.172006275432401,2.859563297605176,51.0,DEF,Arsenal,2,0.0,0.0,1.0,0,0,0,0,67
14,Héctor Bellerín,5,2020-10-17,2020,2.240504357814438,1.8370916682210296,1.9137189478089456,2.2001103936690214,2.14000706377655,3.1416934616501546,50.0,DEF,Arsenal,2,0.0,0.0,1.0,0,0,0,0,67
0,Mohamed Salah,6,2020-10-24,2020,7.598633020184589,4.855619839735776,4.8184843092933605,5.213375804398028,6.748849925147719,4.062711779542462,123.0,MID,Liverpool,2,1.0,1.0,0.0,47,0,0,0,35
1,Kai Havertz,6,2020-10-24,2020,3.80537467301592,3.794981686444025,3.712889846578114,3.935876294497477,3.6587700080102334,3.3261134721373606,84.0,MID,Chelsea,2,1.0,0.0,0.0,47,0,0,0,35
2,Raheem Sterling,6,2020-10-24,2020,6.5132789885298354,4.924455988785487,6.610468451009088,5.920263358742707,5.162739368885462,4.0111634359025095,116.0,MID,Man City,2,1.0,0.0,0.0,47,0,0,0,35
3,Karl Darlow,6,2020-10-25,2020,3.2213184624766478,3.1763497113358063,3.1338449705096845,3.912885122439076,3.4513125840921184,3.223799797185303,50.0,GK,Newcastle,3,1.0,0.0,0.0,47,0,0,0,35
4,Roberto Firmino,6,2020-10-24,2020,5.459833000606769,4.842297678735107,4.441718007853014,4.461057113297389,4.401778171389573,3.4264610052070186,93.0,FWD,Liverpool,9,1.0,0.0,0.0,47,0,0,0,35
5,Timo Werner,6,2020-10-24,2020,4.746904610240286,4.109518666828727,4.0754530379801635,5.115886951776594,4.5137035874888936,3.686705044540081,93.0,FWD,Chelsea,2,1.0,0.0,0.0,47,0,0,0,35
6,Ollie Watkins,6,2020-10-23,2020,4.601747159185536,3.662368120758372,3.5686499687884687,4.232523572680174,4.1880673274994935,3.5824917805888017,60.0,FWD,Aston Villa,2,1.0,0.0,0.0,47,0,0,0,35
7,Timothy Castagne,6,2020-10-25,2020,3.190743466886554,3.086315365860443,2.682910389864772,3.411815788508568,3.396737859907776,3.1590084269691383,58.0,DEF,Leicester,6,1.0,0.0,0.0,47,0,0,0,35
8,Gabriel Magalhães,6,2020-10-25,2020,2.93058771107746,2.8971557877262657,3.0028501675649557,2.715022397387448,3.211744828042717,2.9849037994150733,51.0,DEF,Arsenal,2,1.0,0.0,0.0,47,0,0,0,35
9,Tyrick Mitchell,6,2020-10-24,2020,3.4062348431649343,3.402409177656585,3.762909872425664,3.131750825239178,4.001132602446528,3.2196673790515797,42.0,DEF,Crystal Palace,2,1.0,0.0,0.0,47,0,0,0,35
10,Héctor Bellerín,6,2020-10-25,2020,2.977857859513339,2.886450670382573,3.0751017498697766,2.9333642816019285,3.2534480196705493,2.88221605973048,50.0,DEF,Arsenal,1,1.0,0.0,0.0,47,0,0,0,35
11,Nampalys Mendy,6,2020-10-25,2020,1.873160001053616,2.8552649909694083,2.5272539480971665,2.2961732949960107,2.42866627493361,2.837207893172968,45.0,MID,Leicester,3,0.0,0.0,1.0,0,0,0,0,35
12,Mohamed Naser El Sayed Elneny,6,2020-09-12,2020,0.0,2.5440279088678706,2.3386418042907247,2.3069926544956334,2.309097714966045,2.6423739512749744,44.0,MID,Arsenal,0,0.0,0.0,1.0,0,0,0,0,35
13,Sam Johnstone,6,2020-10-26,2020,3.088511619474247,3.0311772532374084,3.1994402568138267,3.5167139127168925,3.0218922535101402,3.120682817785195,45.0,GK,West Brom,5,0.0,0.0,1.0,0,0,0,0,35
14,James Justin,6,2020-10-25,2020,2.832822566177458,2.922682477401938,2.6258623536178254,2.7935136224300376,3.1849323431944083,2.980964149992265,48.0,DEF,Leicester,6,0.0,0.0,1.0,0,0,0,0,35
0,Mohamed Salah,7,2020-10-31,2020,7.682038831548778,6.013434585557247,4.725092708948552,5.004675998116871,7.561307450078468,3.3154555665859724,124.0,MID,Liverpool,8,1.0,1.0,0.0,66,0,0,0,63
1,Kai Havertz,7,2020-10-31,2020,4.220968536425021,4.487979348673774,3.907966752350108,4.043751740866643,4.495520229550851,3.237017254751817,84.0,MID,Chelsea,3,1.0,0.0,0.0,66,0,0,0,63
2,Raheem Sterling,7,2020-10-31,2020,6.273709069288628,5.93548935652632,6.077443547544436,6.03517164176264,6.289447769005713,3.5469182097732372,116.0,MID,Man City,3,1.0,0.0,0.0,66,0,0,0,63
3,Nampalys Mendy,7,2020-11-02,2020,2.776943252141607,3.0130760017557523,3.1345992089498615,2.8991748042230885,2.8651343036754207,2.9582036124262587,45.0,MID,Leicester,2,1.0,0.0,0.0,66,0,0,0,63
4,Karl Darlow,7,2020-11-01,2020,4.108025031048795,3.179952948386537,3.5281168844286137,4.091365585197542,4.2201141899963375,3.104852717021118,50.0,GK,Newcastle,3,1.0,0.0,0.0,66,0,0,0,63
5,Timo Werner,7,2020-10-31,2020,5.209008861173067,5.517729366592232,4.292629279603924,5.297283643745541,5.293538402455517,3.507689276085764,93.0,FWD,Chelsea,7,1.0,0.0,0.0,66,0,0,0,63
6,Ollie Watkins,7,2020-11-01,2020,3.9883506954561527,3.4798739793862152,3.319246803859192,4.108760727344505,4.3076824436380665,3.2713436478559363,60.0,FWD,Aston Villa,7,1.0,0.0,0.0,66,0,0,0,63
7,Roberto Firmino,7,2020-10-31,2020,5.652571228367008,5.099510477757479,3.932762473395759,4.318631514276415,5.440168505369292,3.288861006752077,93.0,FWD,Liverpool,2,1.0,0.0,0.0,66,0,0,0,63
8,Héctor Bellerín,7,2020-11-01,2020,2.7029023604336366,2.9311145715955886,2.6829698623023304,2.792208465590753,2.890185033377144,3.0084320250787764,50.0,DEF,Arsenal,12,1.0,0.0,0.0,66,0,0,0,63
9,Benjamin Chilwell,7,2020-10-31,2020,4.069093965532195,4.014592166044935,3.2711747210686433,3.1870024838027056,4.0815727143754685,3.3608959465514983,58.0,DEF,Chelsea,6,1.0,0.0,0.0,66,0,0,0,63
10,James Justin,7,2020-11-02,2020,3.476509907141509,3.4710646627052744,3.3844893533158893,3.434968276738357,3.2694219990699374,2.9575398572087024,48.0,DEF,Leicester,2,1.0,0.0,0.0,66,0,0,0,63
11,Mohamed Naser El Sayed Elneny,7,2020-11-01,2020,1.8912455773799008,2.5270530557279085,2.317138665254517,2.289322159984208,2.22977688831779,2.6013232158087165,44.0,MID,Arsenal,3,0.0,0.0,1.0,0,0,0,0,63
12,Sam Johnstone,7,2020-11-02,2020,3.730675210656372,3.822190199599982,3.91993480429876,3.9340465523135673,3.9826918840169783,3.336870062090981,45.0,GK,West Brom,1,0.0,0.0,1.0,0,0,0,0,63
13,Gabriel Magalhães,7,2020-11-01,2020,2.6513991174804628,2.9125115919855094,2.612803528514269,2.356247992991716,2.8230543403438007,2.9405361588001835,51.0,DEF,Arsenal,7,0.0,0.0,1.0,0,0,0,0,63
14,Tyrick Mitchell,7,2020-09-12,2020,0.0,3.154388949429213,2.979048707946542,2.9347686673602817,2.9282338253089035,3.078435269711777,39.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,63
0,Mohamed Salah,8,2020-11-08,2020,6.386907372408628,3.7176573957381622,4.197837158725831,4.411499717119988,5.66339737178822,3.719613609027809,124.0,MID,Liverpool,9,1.0,1.0,0.0,62,0,0,0,63
1,Wilfried Zaha,8,2020-11-07,2020,5.1867970144424875,4.614454091105362,4.231013240783343,4.436575625021961,4.905472402950188,3.452851573132809,74.0,MID,Crystal Palace,5,1.0,0.0,0.0,62,0,0,0,63
2,Raheem Sterling,8,2020-11-08,2020,5.755723761702317,5.025877795682939,4.655229395083638,5.281349206182083,5.853026791330532,3.542790131854773,116.0,MID,Man City,1,1.0,0.0,0.0,62,0,0,0,63
3,Karl Darlow,8,2020-11-06,2020,3.8839687420751385,3.83134758689404,3.3014331189550816,3.5660221868353794,2.7268116797204494,3.058323760735264,50.0,GK,Newcastle,2,1.0,0.0,0.0,62,0,0,0,63
4,Ollie Watkins,8,2020-11-08,2020,3.245528544580069,3.8836632109441616,3.4424047198292453,4.538901387035051,3.2977596354246623,3.475338060684265,60.0,FWD,Aston Villa,13,1.0,0.0,0.0,62,0,0,0,63
5,Timo Werner,8,2020-11-07,2020,5.673064163550679,5.377427884983892,4.516980409716456,5.66789460785553,5.810613526140448,3.5493170781873817,94.0,FWD,Chelsea,7,1.0,0.0,0.0,62,0,0,0,63
6,Roberto Firmino,8,2020-11-08,2020,4.051284266181687,3.728634930908721,3.7377796754360166,3.8828875787693033,3.904058314476135,3.0744467117299688,92.0,FWD,Liverpool,1,1.0,0.0,0.0,62,0,0,0,63
7,Benjamin Chilwell,8,2020-11-07,2020,4.461370325518984,3.711108286380453,3.767952755311762,3.80619435075396,4.314287873798807,3.963458336367194,59.0,DEF,Chelsea,8,1.0,0.0,0.0,62,0,0,0,63
8,James Justin,8,2020-11-08,2020,3.195222987115909,4.01882649820167,3.3376730258585394,3.2276398866779954,3.126212624801821,3.2241590087278285,48.0,DEF,Leicester,6,1.0,0.0,0.0,62,0,0,0,63
9,Gabriel Magalhães,8,2020-11-08,2020,3.2716029261745065,2.630676995202115,3.02716879333318,3.163567352872456,2.8244744601186,3.209310202065492,51.0,DEF,Arsenal,1,1.0,0.0,0.0,62,0,0,0,63
10,Héctor Bellerín,8,2020-11-08,2020,3.4073771575562875,2.6390566130719018,3.241535896813921,3.4610723159897336,3.2691274916842907,3.2591594945494298,51.0,DEF,Arsenal,1,1.0,0.0,0.0,62,0,0,0,63
11,Nampalys Mendy,8,2020-11-08,2020,2.166600582296476,3.1315532079036026,3.074147128920527,2.6631774100538594,2.810767322643452,2.8620259211411465,45.0,MID,Leicester,3,0.0,0.0,1.0,0,0,0,0,63
12,Mohamed Naser El Sayed Elneny,8,2020-11-08,2020,2.5900295529501114,2.330076788215846,2.625548359320683,2.702842766552603,2.6558802995921544,2.6961399666277184,44.0,MID,Arsenal,2,0.0,0.0,1.0,0,0,0,0,63
13,Sam Johnstone,8,2020-11-08,2020,3.0621420660763072,3.397850796532518,3.4638280693849213,3.643101220821936,2.9312616114130567,3.038267783575876,45.0,GK,West Brom,3,0.0,0.0,1.0,0,0,0,0,63
14,Tyrick Mitchell,8,2020-09-12,2020,0.0,3.154388949429213,2.979048707946542,2.9347686673602817,2.9282338253089035,3.078435269711777,39.0,DEF,Crystal Palace,0,0.0,0.0,1.0,0,0,0,0,63
0,Bruno Miguel Borges Fernandes,9,2020-11-21,2020,6.728456229827112,6.563706503003201,5.94258384906265,6.3114618628876045,7.531915470699098,4.905030501558544,107.0,MID,Man Utd,11,1.0,1.0,0.0,56,0,0,0,58
1,Marcus Rashford,9,2020-11-21,2020,6.080656071801678,6.085252944856968,5.2020605193354745,4.9167110802565235,6.313449487537516,3.6710451977839855,96.0,MID,Man Utd,3,1.0,0.0,0.0,56,0,0,0,58
2,Raheem Sterling,9,2020-11-21,2020,3.6949449842726745,2.5338384930746316,3.1772411742237665,4.6167916652646594,3.672287899680769,3.104480482302676,115.0,MID,Man City,1,1.0,0.0,0.0,56,0,0,0,58
3,Karl Darlow,9,2020-11-21,2020,3.9109730047551916,3.914117461218909,3.61686007997634,3.7957501625325074,3.6054388336941607,3.124669453396986,50.0,GK,Newcastle,1,1.0,0.0,0.0,56,0,0,0,58
