name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Adam Webster,DEF,Brighton,66,40,6,2,False,2020-10-18T13:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,11,16.0,13.4,36.0,6.5,45,-12528,152098,6669,19197
Ademola Lookman,MID,Fulham,557,46,15,10,False,2020-10-18T11:00:00Z,1,1,5,90,1,0,0,1,0,0,0,0,0,0,3,32,55.6,39.9,44.0,14.0,50,1074,1730,1566,492
Adrien Silva,MID,Leicester,220,43,2,0,True,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-9497,32090,728,10225
Adrián Bernabé,MID,Man City,537,44,1,0,True,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-30,293,51,81
Adrián San Miguel del Castillo,GK,Liverpool,245,41,7,2,False,2020-10-17T11:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,3,0,14,19.2,0.0,0.0,1.9,45,10736,33318,15958,5222
Ahmed El-Sayed Hegazy,DEF,West Brom,414,48,4,6,True,2020-10-19T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,24,19.6,0.3,0.0,2.0,43,-4102,30490,1208,5310
Ahmed El Mohamady,DEF,Aston Villa,29,43,9,0,False,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2084,26449,1041,3125
Ainsley Maitland-Niles,DEF,Arsenal,15,44,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-13373,107386,3888,17261
Albian Ajeti,FWD,West Ham,447,47,17,0,False,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,1,518,62,61
Aleksandar Mitrović,FWD,Fulham,184,46,15,0,False,2020-10-18T11:00:00Z,1,1,5,90,0,0,0,1,0,0,1,0,0,0,0,-14,0.0,2.8,40.0,3.7,59,-285682,937007,32853,318535
Alex Nicolao Telles,DEF,Man Utd,568,45,14,0,False,2020-10-17T19:00:00Z,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,50001,62121,57981,7980
Alexandre Lacazette,FWD,Arsenal,6,44,12,1,False,2020-10-17T16:30:00Z,1,0,5,21,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,85,-58733,339461,24370,83103
Alexis Mac Allister,MID,Brighton,80,40,6,9,False,2020-10-18T13:00:00Z,1,1,5,12,1,0,0,0,0,0,0,0,0,0,3,22,36.2,0.5,7.0,4.4,53,-272,2952,84,356
Alex Iwobi,MID,Everton,159,41,11,1,True,2020-10-17T11:30:00Z,2,2,5,12,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.6,0.0,0.2,59,31,11514,1328,1297
Alex McCarthy,GK,Southampton,363,39,5,1,False,2020-10-17T14:00:00Z,3,3,5,90,0,0,0,3,0,0,0,0,0,2,0,10,20.2,0.0,0.0,2.0,45,30596,1379113,135845,105249
Alex Oxlade-Chamberlain,MID,Liverpool,248,41,7,0,False,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-215,1891,74,289
Alfie Mawson,DEF,Fulham,185,46,15,0,False,2020-10-18T11:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-95,815,14,109
Alireza Jahanbakhsh,MID,Brighton,71,40,6,0,False,2020-10-18T13:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-774,3195,52,826
Alisson Ramses Becker,GK,Liverpool,252,41,7,0,False,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-343933,637763,18726,362659
Allan Marques Loureiro,MID,Everton,502,41,11,1,True,2020-10-17T11:30:00Z,2,2,5,90,0,0,0,2,0,0,0,1,0,0,0,3,4.0,0.9,0.0,0.5,54,-21754,81806,2728,24482
Allan Saint-Maximin,MID,Newcastle,338,45,13,2,True,2020-10-17T19:00:00Z,1,4,5,90,0,0,0,4,0,0,0,0,0,0,0,15,18.4,25.3,13.0,5.7,53,-20265,520353,63152,83417
Alphonse Areola,GK,Fulham,516,46,15,3,False,2020-10-18T11:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,5,0,18,34.2,0.0,0.0,3.4,45,-795,94310,9526,10321
Andi Zeqiri,FWD,Brighton,574,40,6,0,False,2020-10-18T13:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,244,462,301,57
Andreas Christensen,DEF,Chelsea,116,39,16,1,True,2020-10-17T14:00:00Z,3,3,5,90,0,0,0,3,0,0,0,0,0,0,0,15,20.4,0.3,18.0,3.9,49,-2219,20756,768,2987
Andreas Pereira,MID,Man Utd,304,45,14,0,False,2020-10-17T19:00:00Z,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-883,3955,126,1009
Andrew Robertson,DEF,Liverpool,255,41,7,6,False,2020-10-17T11:30:00Z,2,2,5,90,0,1,0,2,0,0,0,0,0,0,2,33,35.0,43.4,8.0,8.6,70,70877,1122717,175983,105106
Andriy Yarmolenko,MID,West Ham,436,47,17,1,False,2020-10-18T15:30:00Z,3,3,5,13,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.6,0.0,0.1,57,-1438,7565,268,1706
Andros Townsend,MID,Crystal Palace,137,40,3,2,True,2020-10-18T13:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,6,13.4,8.9,0.0,2.2,61,-420,268785,56780,57200
André Filipe Tavares Gomes,MID,Everton,158,41,11,1,True,2020-10-17T11:30:00Z,2,2,5,71,0,0,0,2,0,0,0,1,0,0,0,-2,4.2,12.2,0.0,1.6,55,-6314,23833,756,7070
André-Frank Zambo Anguissa,MID,Fulham,191,46,15,1,False,2020-10-18T11:00:00Z,1,1,5,90,0,0,0,1,0,0,0,1,0,0,0,11,12.2,18.1,12.0,4.2,45,-19996,175529,9850,29846
Andy Carroll,FWD,Newcastle,320,45,13,0,True,2020-10-17T19:00:00Z,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-7691,34424,2129,9820
Angelo Ogbonna,DEF,West Ham,432,47,17,0,False,2020-10-18T15:30:00Z,3,3,5,90,0,0,0,3,0,0,0,1,0,0,0,8,11.4,11.7,2.0,2.5,49,1215,27552,3187,1972
Angus Gunn,GK,Southampton,371,39,5,0,False,2020-10-17T14:00:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1511,17033,497,2008
Anthony Driscoll-Glennon,DEF,Burnley,536,48,18,0,False,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-13,3890,415,428
Anthony Gordon,MID,Everton,168,41,11,0,True,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-5507,33527,3235,8742
Anthony Knockaert,MID,Fulham,177,46,15,0,False,2020-10-18T11:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1291,5529,149,1440
Anthony Martial,FWD,Man Utd,303,45,14,0,False,2020-10-17T19:00:00Z,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,88,-317561,343479,3756,321317
Antonee Robinson,DEF,Fulham,484,46,15,2,False,2020-10-18T11:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,15,18.0,12.7,0.0,3.1,44,-21,7313,784,805
Antonio Rüdiger,DEF,Chelsea,109,39,16,0,True,2020-10-17T14:00:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-10912,65611,2357,13269
Anwar El Ghazi,MID,Aston Villa,45,43,9,0,False,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1141,7681,271,1412
Arthur Masuaku,DEF,West Ham,442,47,17,0,False,2020-10-18T15:30:00Z,3,3,5,89,0,0,0,3,0,0,0,1,0,0,0,9,9.0,20.1,24.0,5.3,45,33193,79278,50716,17523
Ashley Barnes,FWD,Burnley,87,48,18,2,False,2020-10-19T16:30:00Z,0,0,5,76,0,0,1,0,0,0,0,0,0,0,0,3,9.4,11.8,57.0,7.8,60,690,7906,1879,1189
Ashley Westwood,MID,Burnley,89,48,18,2,False,2020-10-19T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,1,0,0,0,12,13.2,17.5,2.0,3.3,54,-1973,44448,3059,5032
Axel Tuanzebe,DEF,Man Utd,307,45,14,0,False,2020-10-17T19:00:00Z,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-74,1308,61,135
Aymeric Laporte,DEF,Man City,280,44,1,0,True,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-756,217028,12571,13327
Ayoze Pérez,MID,Leicester,229,43,2,1,True,2020-10-18T18:15:00Z,0,1,5,90,0,0,0,1,0,0,0,1,0,0,0,5,24.4,26.2,51.0,10.2,63,-21545,98585,2149,23694
Bailey Peacock-Farrell,GK,Burnley,99,48,18,0,False,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,558,108650,9076,8518
Bamidele Alli,MID,Spurs,394,47,19,0,True,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-7752,50193,1900,9652
Barry Douglas,DEF,Leeds,196,42,20,0,True,2020-10-19T19:00:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-92622,610998,38251,130873
Benjamin Chilwell,DEF,Chelsea,232,39,16,3,True,2020-10-17T14:00:00Z,3,3,5,90,0,1,0,3,0,0,0,1,0,0,0,25,42.2,57.3,21.0,12.1,56,578624,791150,652656,74032
Benjamin Mendy,DEF,Man City,274,44,1,0,True,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-8466,121074,3220,11686
Ben Davies,DEF,Spurs,395,47,19,0,True,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-18380,103036,8354,26734
Ben Gibson,DEF,Burnley,94,48,18,0,False,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1992,13182,285,2277
Ben Godfrey,DEF,Everton,566,41,11,1,True,2020-10-17T11:30:00Z,2,2,5,59,0,0,0,1,0,0,0,0,0,0,0,8,20.4,10.4,0.0,3.1,50,1331,1969,1646,315
Ben Johnson,DEF,West Ham,452,47,17,0,False,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-10148,163418,7404,17552
Ben Mee,DEF,Burnley,88,48,18,0,False,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1309,12294,127,1436
Ben Osborn,MID,Sheffield Utd,356,46,8,0,True,2020-10-18T11:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-109,2365,140,249
Ben White,DEF,Brighton,74,40,6,2,False,2020-10-18T13:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,10,14.0,3.6,6.0,2.4,45,-6696,101660,6049,12745
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,44,1,3,True,2020-10-17T16:30:00Z,1,0,5,90,0,0,1,0,0,0,0,0,0,0,0,15,15.8,7.8,4.0,2.8,74,4166,37354,8642,4476
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,40,6,0,False,2020-10-18T13:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-59866,649911,14879,74745
Bernard Anício Caldeira Duarte,MID,Everton,154,41,11,0,True,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-1076,8576,464,1540
Bernd Leno,GK,Arsenal,8,44,12,3,False,2020-10-17T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,4,0,19,31.6,0.0,0.0,3.2,50,-1770,689120,58395,60165
Bertrand Traoré,MID,Aston Villa,540,43,9,1,False,2020-10-18T18:15:00Z,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,2,3.2,1.2,19.0,2.3,60,-422,3422,836,1258
Billy Gilmour,MID,Chelsea,124,39,16,0,True,2020-10-17T14:00:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1009,8034,184,1193
Billy Sharp,FWD,Sheffield Utd,343,46,8,7,True,2020-10-18T11:00:00Z,1,1,5,9,1,0,0,0,0,0,0,0,0,0,2,26,33.2,0.3,17.0,5.1,58,-1828,12462,465,2293
Bjorn Engels,DEF,Aston Villa,36,43,9,0,False,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-639,5637,58,697
Bobby Decordova-Reid,FWD,Fulham,181,46,15,0,False,2020-10-18T11:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1148,10224,1356,2504
Bobby Thomas,DEF,Burnley,520,48,18,0,False,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1223,41336,1997,3220
Brandon Pierrick,MID,Crystal Palace,147,40,3,0,True,2020-10-18T13:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-80,7562,941,1021
Brandon Williams,DEF,Man Utd,318,45,14,0,False,2020-10-17T19:00:00Z,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-10194,73725,1348,11542
Branislav Ivanovic,DEF,West Brom,530,48,4,6,True,2020-10-19T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,25,21.6,0.1,57.0,7.9,45,100,5709,989,889
Bruno André Cavaco Jordao,MID,Wolves,475,42,10,0,False,2020-10-19T19:00:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2657,23919,1511,4168
Bruno Miguel Borges Fernandes,MID,Man Utd,302,45,14,11,False,2020-10-17T19:00:00Z,1,4,5,90,1,1,0,1,0,0,1,0,0,0,3,49,85.4,78.7,56.0,22.0,105,-1258,1508759,192662,193920
Bukayo Saka,MID,Arsenal,24,44,12,2,False,2020-10-17T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,18,20.6,17.5,38.0,7.6,53,-24953,224096,16280,41233
Callum Hudson-Odoi,MID,Chelsea,122,39,16,0,True,2020-10-17T14:00:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-840,29958,5507,6347
Callum Robinson,FWD,West Brom,358,48,4,1,True,2020-10-19T16:30:00Z,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.3,0.0,0.1,55,-10669,61693,19782,30451
Callum Wilson,FWD,Newcastle,506,45,13,2,True,2020-10-17T19:00:00Z,1,4,5,90,0,0,0,4,0,0,0,0,0,0,0,4,6.6,12.1,53.0,7.2,65,237723,987870,341620,103897
Calum Chambers,DEF,Arsenal,13,44,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-62,951,46,108
Cameron Carter-Vickers,DEF,Spurs,521,47,19,0,True,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1958,29327,2020,3978
Caoimhin Kelleher,GK,Liverpool,560,41,7,0,False,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,162,446,227,65
Carlos Vinicius Alves Morais,FWD,Spurs,564,47,19,0,True,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,1008,1832,1400,392
Cedric Kipre,DEF,West Brom,499,48,4,0,True,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-329,3840,58,387
Cengiz Ünder,MID,Leicester,541,43,2,0,True,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-55,3756,1136,1191
Cenk Tosun,FWD,Everton,153,41,11,0,True,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-16,551,102,118
Charlie Austin,FWD,West Brom,415,48,4,0,True,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-4704,20902,1187,5891
Charlie Taylor,DEF,Burnley,97,48,18,5,False,2020-10-19T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,1,0,0,0,17,9.8,1.8,0.0,1.2,45,-30016,286721,15815,45831
Cheikhou Kouyaté,MID,Crystal Palace,133,40,3,2,True,2020-10-18T13:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,11,15.4,0.0,0.0,1.5,50,-1105,50924,9277,10382
Che Adams,FWD,Southampton,377,39,5,11,False,2020-10-17T14:00:00Z,3,3,5,85,1,1,0,3,0,0,0,0,0,0,2,41,51.8,16.8,56.0,12.5,58,-56088,103816,2880,58968
Christian Atsu,MID,Newcastle,330,45,13,0,True,2020-10-17T19:00:00Z,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-497,4192,113,610
Christian Benteke,FWD,Crystal Palace,132,40,3,1,True,2020-10-18T13:00:00Z,1,1,5,2,0,0,0,1,0,0,0,0,0,0,0,2,4.0,0.0,2.0,0.6,55,-387,14662,1591,1978
Christian Fuchs,DEF,Leicester,218,43,2,0,True,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-246,9447,807,1053
Christian Pulisic,MID,Chelsea,119,39,16,2,True,2020-10-17T14:00:00Z,3,3,5,86,0,0,0,2,0,0,0,0,0,0,0,6,12.4,12.2,28.0,5.3,83,97839,299458,133339,35500
Christian Walton,GK,Brighton,503,40,6,0,False,2020-10-18T13:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-5932,89181,3493,9425
Chris Basham,DEF,Sheffield Utd,345,46,8,4,True,2020-10-18T11:00:00Z,1,1,5,80,0,0,0,1,0,0,0,0,0,0,2,26,28.6,29.6,4.0,6.2,49,-7235,95073,5612,12847
Chris Smalling,DEF,Man Utd,292,45,14,0,False,2020-10-17T19:00:00Z,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2284,9392,124,2408
Chris Wood,FWD,Burnley,91,48,18,2,False,2020-10-19T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,-8,0.0,2.5,39.0,3.6,64,-22180,118759,7515,29695
Ciaran Clark,DEF,Newcastle,324,45,13,0,True,2020-10-17T19:00:00Z,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-480,3016,41,521
Claudio Bravo,GK,Man City,267,44,1,0,True,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-151,2057,69,220
Cole Palmer,MID,Man City,552,44,1,0,True,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,56,642,190,134
Connor Wickham,FWD,Crystal Palace,136,40,3,0,True,2020-10-18T13:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8449,57650,2327,10776
Conor Coady,DEF,Wolves,459,42,10,6,False,2020-10-19T19:00:00Z,0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,23,13.4,0.1,0.0,1.4,50,-12133,624749,35943,48076
Conor Gallagher,MID,West Brom,544,48,4,3,True,2020-10-19T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,10,13.8,22.5,3.0,3.9,55,-43,793,143,186
Conor Hourihane,MID,Aston Villa,33,43,9,0,False,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-3465,19025,2792,6257
Conor Townsend,DEF,West Brom,418,48,4,7,True,2020-10-19T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,1,26,20.4,27.7,19.0,6.7,45,98,6693,685,587
Craig Dawson,DEF,West Ham,576,47,17,0,False,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,336,412,395,59
Curtis Jones,MID,Liverpool,263,41,7,0,False,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3569,31006,1501,5070
Cyrus Christie,DEF,Fulham,179,46,15,0,False,2020-10-18T11:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-870,3995,23,893
Cédric Soares,DEF,Arsenal,5,44,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1444,16059,518,1962
César Azpilicueta,DEF,Chelsea,102,39,16,1,True,2020-10-17T14:00:00Z,3,3,5,90,0,0,0,3,0,0,0,0,0,0,0,10,18.0,7.0,2.0,2.7,59,-3047,317349,17751,20798
Dale Stephens,MID,Burnley,55,48,18,0,False,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-50184,608815,55135,105319
Daniel Amartey,DEF,Leicester,227,43,2,0,True,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-14928,93264,4563,19491
Daniel Castelo Podence,MID,Wolves,469,42,10,3,False,2020-10-19T19:00:00Z,0,1,5,64,0,0,1,0,0,0,0,0,0,0,0,2,8.8,2.1,24.0,3.5,56,-66440,317946,24266,90706
Daniel Ceballos Fernández,MID,Arsenal,501,44,12,2,False,2020-10-17T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,19,14.4,22.9,0.0,3.7,50,-19459,143308,11842,31301
Daniel James,MID,Man Utd,311,45,14,1,False,2020-10-17T19:00:00Z,1,4,5,75,0,0,0,1,0,0,0,1,0,0,0,13,8.2,25.8,58.0,9.2,64,-2818,19581,628,3446
Danny Ings,FWD,Southampton,366,39,5,7,False,2020-10-17T14:00:00Z,3,3,5,90,1,0,0,3,0,0,0,0,0,0,1,27,36.4,0.9,61.0,9.8,85,-153461,1312469,73937,227398
Danny Rose,DEF,Spurs,384,47,19,0,True,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1935,19967,701,2636
Danny Ward,GK,Leicester,223,43,2,0,True,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-739,14971,364,1103
Dan Burn,DEF,Brighton,61,40,6,2,False,2020-10-18T13:00:00Z,1,1,5,81,0,0,0,1,0,0,0,0,0,0,0,10,5.2,2.7,8.0,1.6,44,-3940,33384,663,4603
Dara O'Shea,DEF,West Brom,425,48,4,0,True,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-583,16780,1312,1895
