name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Alex Oxlade-Chamberlain,MID,Liverpool,248,256,15,0,False,2021-02-28T19:15:00Z,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-30,3747,117,147
Alex Oxlade-Chamberlain,MID,Liverpool,248,283,5,1,True,2021-03-04T20:15:00Z,0,1,26,28,0,0,0,0,0,0,0,0,0,0,0,2,5.6,1.4,0.0,0.7,63,-30,3747,117,147
Alfie Devine,MID,Spurs,650,257,4,0,True,2021-02-28T14:00:00Z,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,134,502,229,95
Alfie Devine,MID,Spurs,650,321,8,0,False,2021-03-04T18:00:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,134,502,229,95
Alfie Mawson,DEF,Fulham,185,250,6,0,False,2021-02-28T12:00:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-7,582,0,7
Alfie Mawson,DEF,Fulham,185,321,17,0,True,2021-03-04T18:00:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-7,582,0,7
Alireza Jahanbakhsh,MID,Brighton,71,258,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-12,2525,46,58
Alisson Ramses Becker,GK,Liverpool,252,256,15,0,False,2021-02-28T19:15:00Z,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-9836,484298,3663,13499
Alisson Ramses Becker,GK,Liverpool,252,283,5,3,True,2021-03-04T20:15:00Z,0,1,26,90,0,0,0,1,0,0,0,0,0,3,0,20,31.2,0.0,0.0,3.1,59,-9836,484298,3663,13499
Allan Marques Loureiro,MID,Everton,502,251,16,3,True,2021-03-01T20:00:00Z,1,0,26,90,0,0,1,0,0,0,0,0,0,0,0,11,11.0,0.9,0.0,1.2,52,-91,49138,188,279
Allan Marques Loureiro,MID,Everton,502,287,18,1,False,2021-03-04T18:00:00Z,0,1,26,32,0,0,0,0,0,0,0,0,0,0,0,4,7.2,1.0,0.0,0.8,52,-91,49138,188,279
Allan Saint-Maximin,MID,Newcastle,338,255,20,3,True,2021-02-27T20:00:00Z,1,1,26,62,0,0,1,0,0,0,0,0,0,0,0,9,11.2,46.3,33.0,9.1,51,8130,200381,12514,4384
Allan Tchaptchet,DEF,Southampton,635,251,7,0,False,2021-03-01T20:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-38,1008,100,138
Alphonse Areola,GK,Fulham,516,250,6,6,False,2021-02-28T12:00:00Z,0,0,26,90,0,0,1,0,0,0,0,0,0,1,0,21,6.4,0.0,0.0,0.6,45,58852,383375,81211,22359
Alphonse Areola,GK,Fulham,516,321,17,2,True,2021-03-04T18:00:00Z,0,1,26,90,0,0,0,1,0,0,0,0,0,2,0,12,19.0,0.0,0.0,1.9,45,58852,383375,81211,22359
Amad Diallo,MID,Man Utd,640,249,5,0,False,2021-02-28T16:30:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,43,938,229,186
Amad Diallo,MID,Man Utd,640,281,6,0,False,2021-03-03T20:15:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,43,938,229,186
Andi Zeqiri,FWD,Brighton,574,258,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,36,6735,824,788
Andreas Christensen,DEF,Chelsea,116,249,13,9,True,2021-02-28T16:30:00Z,0,0,26,90,0,0,1,0,0,0,0,0,0,0,3,33,32.4,10.9,4.0,4.7,47,15,18295,915,900
Andreas Christensen,DEF,Chelsea,116,283,11,8,False,2021-03-04T20:15:00Z,0,1,26,90,0,0,1,0,0,0,0,0,0,0,2,31,20.6,0.3,0.0,2.1,47,15,18295,915,900
Andreas Pereira,MID,Man Utd,304,249,5,0,False,2021-02-28T16:30:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-9,2447,0,9
Andreas Pereira,MID,Man Utd,304,281,6,0,False,2021-03-03T20:15:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-9,2447,0,9
Andreas Söndergaard,GK,Wolves,617,255,14,0,False,2021-02-27T20:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-412,22155,1297,1709
Andreas Söndergaard,GK,Wolves,617,284,12,0,False,2021-03-02T20:00:00Z,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-412,22155,1297,1709
Andrew Robertson,DEF,Liverpool,255,256,15,7,False,2021-02-28T19:15:00Z,0,2,26,90,0,0,1,0,0,0,0,0,0,0,1,29,14.4,28.8,25.0,6.8,72,-96301,1233193,16811,113112
Andrew Robertson,DEF,Liverpool,255,283,5,2,True,2021-03-04T20:15:00Z,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,16,20.8,20.9,1.0,4.3,72,-96301,1233193,16811,113112
Andriy Yarmolenko,MID,West Ham,436,254,12,0,False,2021-02-27T12:30:00Z,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-101,5453,23,124
Andros Townsend,MID,Crystal Palace,137,250,8,3,True,2021-02-28T12:00:00Z,0,0,26,90,0,0,1,0,0,0,0,0,0,0,0,5,19.6,20.0,0.0,4.0,55,-471,90588,1023,1494
Andros Townsend,MID,Crystal Palace,137,281,13,3,True,2021-03-03T20:15:00Z,0,0,26,90,0,0,1,0,0,0,0,0,0,0,0,9,9.8,16.8,20.0,4.7,55,-471,90588,1023,1494
André Filipe Tavares Gomes,MID,Everton,158,251,16,3,True,2021-03-01T20:00:00Z,1,0,26,86,0,0,1,0,0,0,0,0,0,0,0,6,8.8,4.7,0.0,1.4,53,37,17302,357,320
André Filipe Tavares Gomes,MID,Everton,158,287,18,3,False,2021-03-04T18:00:00Z,0,1,26,90,0,0,1,0,0,0,0,0,0,0,0,14,15.2,15.3,8.0,3.9,53,37,17302,357,320
André-Frank Zambo Anguissa,MID,Fulham,191,250,6,3,False,2021-02-28T12:00:00Z,0,0,26,72,0,0,1,0,0,0,0,0,0,0,0,2,1.0,4.1,0.0,0.5,45,1295,120177,10972,9677
André-Frank Zambo Anguissa,MID,Fulham,191,321,17,1,True,2021-03-04T18:00:00Z,0,1,26,26,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.8,4.0,0.5,45,1295,120177,10972,9677
Andy Carroll,FWD,Newcastle,320,255,20,0,True,2021-02-27T20:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-347,24532,1039,1386
Andy Lonergan,GK,West Brom,639,258,3,0,True,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,27,2555,365,338
Andy Lonergan,GK,West Brom,639,287,7,0,True,2021-03-04T18:00:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,27,2555,365,338
Angelo Ogbonna,DEF,West Ham,432,254,12,0,False,2021-02-27T12:30:00Z,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-28124,92340,148,28272
Angus Gunn,GK,Southampton,371,251,7,0,False,2021-03-01T20:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-103,8318,0,103
Anthony Driscoll-Glennon,DEF,Burnley,536,257,17,0,False,2021-02-28T14:00:00Z,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-87,7815,238,325
Anthony Driscoll-Glennon,DEF,Burnley,536,280,9,0,True,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-87,7815,238,325
Anthony Gordon,MID,Everton,168,251,16,0,True,2021-03-01T20:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1980,38153,0,1980
Anthony Gordon,MID,Everton,168,287,18,0,False,2021-03-04T18:00:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1980,38153,0,1980
Anthony Knockaert,MID,Fulham,177,250,6,0,False,2021-02-28T12:00:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-19,2379,0,19
Anthony Knockaert,MID,Fulham,177,321,17,0,True,2021-03-04T18:00:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-19,2379,0,19
Anthony Mancini,MID,Burnley,612,257,17,0,False,2021-02-28T14:00:00Z,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-33,545,122,155
Anthony Mancini,MID,Burnley,612,280,9,0,True,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-33,545,122,155
Anthony Martial,FWD,Man Utd,303,249,5,1,False,2021-02-28T16:30:00Z,0,0,26,11,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.3,0.0,0.5,87,-23043,342864,11434,34477
Anthony Martial,FWD,Man Utd,303,281,6,0,False,2021-03-03T20:15:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,87,-23043,342864,11434,34477
Antonee Robinson,DEF,Fulham,484,250,6,0,False,2021-02-28T12:00:00Z,0,0,26,45,0,0,0,0,0,0,0,1,0,0,0,3,9.0,4.8,0.0,1.4,44,1105,17973,2399,1294
Antonee Robinson,DEF,Fulham,484,321,17,2,True,2021-03-04T18:00:00Z,0,1,26,74,0,0,0,1,0,0,0,0,0,0,0,15,10.4,3.3,5.0,1.9,44,1105,17973,2399,1294
Antonio Rüdiger,DEF,Chelsea,109,249,13,6,True,2021-02-28T16:30:00Z,0,0,26,90,0,0,1,0,0,0,0,0,0,0,0,26,21.2,2.0,0.0,2.3,46,-1611,284917,33341,34952
Antonio Rüdiger,DEF,Chelsea,109,283,11,6,False,2021-03-04T20:15:00Z,0,1,26,90,0,0,1,0,0,0,0,0,0,0,0,29,22.2,0.4,0.0,2.3,46,-1611,284917,33341,34952
Antwoine Hackford,FWD,Sheffield Utd,618,256,11,0,True,2021-02-28T19:15:00Z,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,1819,11705,4136,2317
Antwoine Hackford,FWD,Sheffield Utd,618,285,2,0,True,2021-03-03T18:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,1819,11705,4136,2317
Anwar El Ghazi,MID,Aston Villa,45,252,10,11,False,2021-02-27T17:30:00Z,0,1,26,87,1,0,1,0,0,0,0,0,0,0,3,29,44.6,47.5,38.0,13.0,53,-1862,68349,4869,6731
Anwar El Ghazi,MID,Aston Villa,45,285,15,2,False,2021-03-03T18:00:00Z,1,0,26,90,0,0,0,1,0,0,0,0,0,0,0,12,17.8,53.5,29.0,10.0,53,-1862,68349,4869,6731
Arthur Masuaku,DEF,West Ham,442,254,12,0,False,2021-02-27T12:30:00Z,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-836,31703,52,888
Ashley Barnes,FWD,Burnley,87,257,17,0,False,2021-02-28T14:00:00Z,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-59386,44951,2590,61976
Ashley Barnes,FWD,Burnley,87,280,9,0,True,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-59386,44951,2590,61976
Ashley Westwood,MID,Burnley,89,257,17,2,False,2021-02-28T14:00:00Z,4,0,26,90,0,0,0,4,0,0,0,0,0,0,0,12,5.6,17.6,2.0,2.5,53,-3991,38425,775,4766
Ashley Westwood,MID,Burnley,89,280,9,2,True,2021-03-03T18:00:00Z,1,1,26,90,0,0,0,1,0,0,0,0,0,0,0,13,11.6,11.1,1.0,2.4,53,-3991,38425,775,4766
Axel Tuanzebe,DEF,Man Utd,307,249,5,0,False,2021-02-28T16:30:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-141,7324,197,338
Axel Tuanzebe,DEF,Man Utd,307,281,6,0,False,2021-03-03T20:15:00Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-141,7324,197,338
Aymeric Laporte,DEF,Man City,280,254,19,0,True,2021-02-27T12:30:00Z,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2581,177910,2477,5058
Aymeric Laporte,DEF,Man City,280,284,20,2,True,2021-03-02T20:00:00Z,4,1,26,90,0,0,0,1,0,0,0,0,0,0,0,14,24.6,4.8,2.0,3.1,60,-2581,177910,2477,5058
Ayoze Pérez,MID,Leicester,229,253,1,0,True,2021-02-28T12:00:00Z,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1866,48397,43,1909
Ayoze Pérez,MID,Leicester,229,280,4,0,False,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1866,48397,43,1909
Bailey Peacock-Farrell,GK,Burnley,99,257,17,0,False,2021-02-28T14:00:00Z,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-5012,95974,745,5757
Bailey Peacock-Farrell,GK,Burnley,99,280,9,0,True,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-5012,95974,745,5757
Bamidele Alli,MID,Spurs,394,257,4,1,True,2021-02-28T14:00:00Z,4,0,26,24,0,0,0,0,0,0,0,0,0,0,0,4,6.2,14.1,0.0,2.0,74,4370,45802,4899,529
Bamidele Alli,MID,Spurs,394,321,8,6,False,2021-03-04T18:00:00Z,0,1,26,66,0,1,1,0,0,0,0,0,0,0,0,14,13.4,24.8,10.0,4.8,74,4370,45802,4899,529
Barry Douglas,DEF,Leeds,196,252,2,0,True,2021-02-27T17:30:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-9990,260279,0,9990
Benjamin Chilwell,DEF,Chelsea,232,249,13,5,True,2021-02-28T16:30:00Z,0,0,26,90,0,0,1,0,0,0,0,1,0,0,0,22,11.6,16.1,8.0,3.6,58,-184564,1039245,7434,191998
Benjamin Chilwell,DEF,Chelsea,232,283,11,6,False,2021-03-04T20:15:00Z,0,1,26,90,0,0,1,0,0,0,0,0,0,0,0,24,18.4,22.3,19.0,6.0,58,-184564,1039245,7434,191998
Benjamin Mendy,DEF,Man City,274,254,19,0,True,2021-02-27T12:30:00Z,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1379,100391,395,1774
Benjamin Mendy,DEF,Man City,274,284,20,0,True,2021-03-02T20:00:00Z,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1379,100391,395,1774
Ben Davies,DEF,Spurs,395,257,4,0,True,2021-02-28T14:00:00Z,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,3799,74856,12894,9095
Ben Davies,DEF,Spurs,395,321,8,6,False,2021-03-04T18:00:00Z,0,1,26,90,0,0,1,0,0,0,0,0,0,0,0,23,14.8,0.8,0.0,1.6,46,3799,74856,12894,9095
Ben Davies,DEF,Liverpool,653,256,15,0,False,2021-02-28T19:15:00Z,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-196,1893,228,424
Ben Davies,DEF,Liverpool,653,283,5,0,True,2021-03-04T20:15:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-196,1893,228,424
Ben Gibson,DEF,Burnley,94,257,17,0,False,2021-02-28T14:00:00Z,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-139,8457,0,139
Ben Gibson,DEF,Burnley,94,280,9,0,True,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-139,8457,0,139
Ben Godfrey,DEF,Everton,566,251,16,6,True,2021-03-01T20:00:00Z,1,0,26,90,0,0,1,0,0,0,0,0,0,0,0,26,13.2,0.4,18.0,3.2,50,11547,36310,13596,2049
Ben Godfrey,DEF,Everton,566,287,18,6,False,2021-03-04T18:00:00Z,0,1,26,90,0,0,1,0,0,0,0,0,0,0,0,27,33.6,0.9,8.0,4.3,50,11547,36310,13596,2049
Ben Johnson,DEF,West Ham,452,254,12,0,False,2021-02-27T12:30:00Z,2,1,26,83,0,0,0,2,0,0,0,1,0,0,0,5,5.8,1.3,0.0,0.7,39,-238,198436,9944,10182
Ben Mee,DEF,Burnley,88,257,17,0,False,2021-02-28T14:00:00Z,4,0,26,90,0,0,0,4,0,0,0,0,0,0,0,15,15.0,0.4,0.0,1.5,51,-100904,434386,13148,114052
Ben Mee,DEF,Burnley,88,280,9,2,True,2021-03-03T18:00:00Z,1,1,26,90,0,0,0,1,0,0,0,0,0,0,0,9,16.4,0.5,6.0,2.3,51,-100904,434386,13148,114052
Ben Osborn,MID,Sheffield Utd,356,256,11,1,True,2021-02-28T19:15:00Z,0,2,26,34,0,0,0,1,0,0,0,0,0,0,0,2,2.2,1.5,0.0,0.4,47,-50,1936,14,64
