name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Angelo Ogbonna,DEF,West Ham,432,34,9,6,False,2020-10-04T11:00:00Z,0,3,4,90,0,0,1,0,0,0,0,0,0,0,0,22,15.4,0.0,2.0,1.7,49,-418,24233,1519,1937
Angus Gunn,GK,Southampton,371,37,18,0,True,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1255,18158,285,1540
Anthony Driscoll-Glennon,DEF,Burnley,536,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,226,3096,590,364
Anthony Gordon,MID,Everton,168,32,3,0,True,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2230,38408,3966,6196
Anthony Knockaert,MID,Fulham,177,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1241,6705,216,1457
Anthony Martial,FWD,Man Utd,303,35,17,1,True,2020-10-04T15:30:00Z,1,6,4,27,0,1,0,6,0,0,0,0,1,0,0,0,0.8,1.3,6.0,0.8,89,-290358,655400,12984,303342
Antonee Robinson,DEF,Fulham,484,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,90,0,0,0,1,0,0,0,0,0,0,0,15,31.0,17.8,19.0,6.8,44,-598,6897,277,875
Antonio Rüdiger,DEF,Chelsea,109,31,6,0,True,2020-10-03T11:30:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-19227,74266,2018,21245
Anwar El Ghazi,MID,Aston Villa,45,30,11,0,True,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1307,8507,391,1698
Arthur Masuaku,DEF,West Ham,442,34,9,6,False,2020-10-04T11:00:00Z,0,3,4,90,0,0,1,0,0,0,0,0,0,0,0,19,9.4,2.8,7.0,1.9,45,16834,39555,21409,4575
Ashley Barnes,FWD,Burnley,87,36,14,1,False,2020-10-03T19:00:00Z,3,1,4,76,0,0,0,3,0,0,0,1,0,0,0,1,1.2,27.2,30.0,5.8,60,-69,5910,814,883
Ashley Westwood,MID,Burnley,89,36,14,8,False,2020-10-03T19:00:00Z,3,1,4,90,1,0,0,3,0,0,0,0,0,0,1,33,42.2,3.7,17.0,6.3,55,-4586,45251,1017,5603
Axel Tuanzebe,DEF,Man Utd,307,35,17,0,True,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-144,1342,30,174
Aymeric Laporte,DEF,Man City,280,33,10,2,False,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,9,10.8,0.7,6.0,1.8,60,-15958,207518,5388,21346
Ayoze Pérez,MID,Leicester,229,34,19,2,True,2020-10-04T11:00:00Z,0,3,4,63,0,0,0,2,0,0,0,0,0,0,0,9,1.8,4.8,0.0,0.7,63,-31074,118569,3452,34526
Bailey Peacock-Farrell,GK,Burnley,99,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1486,107272,5096,3610
Bamidele Alli,MID,Spurs,394,35,13,1,False,2020-10-04T15:30:00Z,1,6,4,21,0,0,0,0,0,0,0,0,0,0,0,5,1.0,1.8,4.0,0.7,76,-18416,55400,2118,20534
Barry Douglas,DEF,Leeds,196,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-73184,695216,14893,88077
Benjamin Chilwell,DEF,Chelsea,232,31,6,18,True,2020-10-03T11:30:00Z,4,0,4,90,1,1,1,0,0,0,0,0,0,0,3,51,64.2,56.7,27.0,14.8,55,7687,122194,23008,15321
Benjamin Mendy,DEF,Man City,274,33,10,1,False,2020-10-03T16:30:00Z,1,1,4,70,0,0,0,1,0,0,0,1,0,0,0,2,0.0,1.3,2.0,0.1,60,-10029,124430,3502,13531
Ben Davies,DEF,Spurs,395,35,13,4,False,2020-10-04T15:30:00Z,1,6,4,17,0,1,0,0,0,0,0,0,0,0,0,13,6.2,0.6,4.0,1.1,49,-24434,117844,2873,27307
Ben Gibson,DEF,Burnley,94,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-499,15182,1184,1683
Ben Johnson,DEF,West Ham,452,34,9,0,False,2020-10-04T11:00:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,7361,174337,21691,14330
Ben Mee,DEF,Burnley,88,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2417,13517,76,2493
Ben Osborn,MID,Sheffield Utd,356,29,1,2,False,2020-10-04T13:00:00Z,2,1,4,62,0,0,0,1,0,0,0,0,0,0,0,10,7.6,15.8,0.0,2.3,49,-57,2349,150,207
Ben White,DEF,Brighton,74,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,90,0,0,0,4,0,0,0,0,0,0,0,13,25.4,3.1,0.0,2.9,45,-5843,106517,5085,10928
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,33,10,1,False,2020-10-03T16:30:00Z,1,1,4,25,0,0,0,0,0,0,0,0,0,0,0,5,3.2,12.1,8.0,2.3,74,-2824,29186,3079,5903
Bernardo Fernandes da Silva Junior,DEF,Brighton,75,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-51451,707680,17214,68665
Bernard Anício Caldeira Duarte,MID,Everton,154,32,3,0,True,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1061,9184,700,1761
Bernd Leno,GK,Arsenal,8,29,15,2,True,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,1,0,12,11.2,0.0,0.0,1.1,50,32333,675971,67684,35351
Bertrand Traoré,MID,Aston Villa,540,30,11,1,True,2020-10-04T18:15:00Z,7,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.5,26.0,2.8,60,400,3286,1246,846
Billy Gilmour,MID,Chelsea,124,31,6,0,True,2020-10-03T11:30:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-860,9001,292,1152
Billy Sharp,FWD,Sheffield Utd,343,29,1,1,False,2020-10-04T13:00:00Z,2,1,4,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.5,2.0,0.4,58,-3619,13929,377,3996
Bjorn Engels,DEF,Aston Villa,36,30,11,0,True,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1074,6251,26,1100
Bobby Decordova-Reid,FWD,Fulham,181,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,80,0,0,0,1,0,0,0,0,0,0,0,11,5.0,3.9,0.0,0.9,55,-2191,10928,725,2916
Bobby Thomas,DEF,Burnley,520,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,828,41396,4159,3331
Brandon Pierrick,MID,Crystal Palace,147,31,5,0,False,2020-10-03T11:30:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-541,7179,302,843
Brandon Williams,DEF,Man Utd,318,35,17,0,True,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-13545,82734,1604,15149
Branislav Ivanovic,DEF,West Brom,530,37,16,0,False,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,232,5006,967,735
Bruno André Cavaco Jordao,MID,Wolves,475,38,8,0,True,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3282,26179,1324,4606
Bruno Miguel Borges Fernandes,MID,Man Utd,302,35,17,6,True,2020-10-04T15:30:00Z,1,6,4,45,1,0,0,4,0,0,0,0,0,0,0,21,35.4,16.6,23.0,7.5,105,76237,1473422,187021,110784
Bukayo Saka,MID,Arsenal,24,29,15,8,True,2020-10-04T13:00:00Z,2,1,4,86,1,0,0,1,0,0,0,0,0,0,1,29,40.6,6.0,53.0,10.0,53,-47534,243259,9105,56639
Callum Hudson-Odoi,MID,Chelsea,122,31,6,3,True,2020-10-03T11:30:00Z,4,0,4,82,0,0,1,0,0,0,0,0,0,0,0,16,5.2,29.6,18.0,5.3,58,7007,29562,11179,4172
Callum Robinson,FWD,West Brom,358,37,16,1,False,2020-10-04T11:00:00Z,2,0,4,59,0,0,0,1,0,0,0,0,0,0,0,3,1.2,2.0,4.0,0.7,55,47858,74722,62755,14897
Callum Wilson,FWD,Newcastle,506,36,4,16,True,2020-10-03T19:00:00Z,3,1,4,90,2,1,0,1,0,0,0,0,0,0,3,62,86.8,21.4,58.0,16.6,64,-33427,706711,73218,106645
Calum Chambers,DEF,Arsenal,13,29,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-94,989,49,143
Cameron Carter-Vickers,DEF,Spurs,521,35,13,0,False,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-148,30311,2512,2660
Caoimhin Kelleher,GK,Liverpool,560,30,2,0,False,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
Cedric Kipre,DEF,West Brom,499,37,16,0,False,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-406,4027,34,440
Cengiz Ünder,MID,Leicester,541,34,19,1,True,2020-10-04T11:00:00Z,0,3,4,35,0,0,0,1,0,0,0,0,0,0,0,2,2.6,3.3,4.0,1.0,60,917,3353,1792,875
Cenk Tosun,FWD,Everton,153,32,3,0,True,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-29,523,69,98
Charlie Austin,FWD,West Brom,415,37,16,0,False,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-8483,25051,1144,9627
Charlie Taylor,DEF,Burnley,97,36,14,1,False,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,3,0,0,0,0,0,0,0,11,6.0,3.3,0.0,0.9,45,-14700,314039,13697,28397
Cheikhou Kouyaté,MID,Crystal Palace,133,31,5,2,False,2020-10-03T11:30:00Z,4,0,4,90,0,0,0,4,0,0,0,0,0,0,0,9,14.8,0.2,4.0,1.9,50,27932,51908,35314,7382
Che Adams,FWD,Southampton,377,37,18,2,True,2020-10-04T11:00:00Z,2,0,4,83,0,0,1,0,0,0,0,0,0,0,0,1,7.8,2.6,22.0,3.2,59,-13409,160259,17087,30496
Christian Atsu,MID,Newcastle,330,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-501,4546,194,695
Christian Benteke,FWD,Crystal Palace,132,31,5,0,False,2020-10-03T11:30:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,424,13776,1877,1453
Christian Fuchs,DEF,Leicester,218,34,19,0,True,2020-10-04T11:00:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,412,8961,1338,926
Christian Pulisic,MID,Chelsea,119,31,6,1,True,2020-10-03T11:30:00Z,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,7,5.4,0.3,0.0,0.6,83,-32278,182756,14895,47173
Christian Walton,GK,Brighton,503,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3823,93659,2286,6109
Chris Basham,DEF,Sheffield Utd,345,29,1,1,False,2020-10-04T13:00:00Z,2,1,4,75,0,0,0,2,0,0,0,0,0,0,0,13,11.6,0.8,6.0,1.8,49,-15282,99516,1429,16711
Chris Smalling,DEF,Man Utd,292,35,17,0,True,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1693,11443,225,1918
Chris Wood,FWD,Burnley,91,36,14,2,False,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,3,0,0,0,0,0,0,0,2,1.2,1.1,33.0,3.5,65,-20647,138067,9361,30008
Ciaran Clark,DEF,Newcastle,324,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-869,3456,22,891
Claudio Bravo,GK,Man City,267,33,10,0,False,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-153,2126,58,211
Cole Palmer,MID,Man City,552,33,10,0,False,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,201,416,270,69
Connor Wickham,FWD,Crystal Palace,136,31,5,0,False,2020-10-03T11:30:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9023,65476,3941,12964
Conor Coady,DEF,Wolves,459,38,8,6,True,2020-10-04T13:00:00Z,1,0,4,90,0,0,1,0,0,0,0,0,0,0,0,25,13.0,0.1,0.0,1.3,50,-33772,628713,27906,61678
Conor Gallagher,MID,West Brom,544,37,16,0,False,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,157,646,268,111
Conor Hourihane,MID,Aston Villa,33,30,11,0,True,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,13990,23110,17267,3277
Conor Townsend,DEF,West Brom,418,37,16,1,False,2020-10-04T11:00:00Z,2,0,4,90,0,0,0,2,0,0,0,0,0,0,0,12,15.6,2.3,0.0,1.8,45,-6,6024,563,569
Curtis Jones,MID,Liverpool,263,30,2,1,False,2020-10-04T18:15:00Z,7,2,4,29,0,0,0,2,0,0,0,0,0,0,0,4,5.8,1.3,0.0,0.7,45,-2527,34080,2244,4771
Cyrus Christie,DEF,Fulham,179,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1382,4829,22,1404
Cédric Soares,DEF,Arsenal,5,29,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3849,16771,218,4067
César Azpilicueta,DEF,Chelsea,102,31,6,5,True,2020-10-03T11:30:00Z,4,0,4,90,0,0,1,0,0,0,0,1,0,0,0,17,7.6,16.0,18.0,4.2,59,-27062,308792,5523,32585
Dale Stephens,MID,Burnley,55,36,14,2,False,2020-10-03T19:00:00Z,3,1,4,67,0,0,0,2,0,0,0,0,0,0,0,13,6.0,2.5,8.0,1.7,44,18947,660276,82706,63759
Daniel Amartey,DEF,Leicester,227,34,19,0,True,2020-10-04T11:00:00Z,0,3,4,54,0,0,0,2,0,0,0,0,0,0,0,14,9.8,1.0,0.0,1.1,40,4021,110032,14441,10420
Daniel Castelo Podence,MID,Wolves,469,38,8,3,True,2020-10-04T13:00:00Z,1,0,4,70,0,0,1,0,0,0,0,0,0,0,0,7,1.2,5.2,0.0,0.6,56,-31844,379939,61888,93732
Daniel Ceballos Fernández,MID,Arsenal,501,29,15,3,True,2020-10-04T13:00:00Z,2,1,4,80,0,0,1,0,0,0,0,0,0,0,0,20,15.6,27.9,0.0,4.4,50,5720,160888,28964,23244
Daniel James,MID,Man Utd,311,35,17,0,True,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-4112,21384,702,4814
Danny Ings,FWD,Southampton,366,37,18,2,True,2020-10-04T11:00:00Z,2,0,4,90,0,0,1,0,0,0,0,0,0,0,0,9,6.8,23.5,26.0,5.6,85,208787,1480751,282902,74115
Danny Rose,DEF,Spurs,384,35,13,0,False,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2761,20912,579,3340
Danny Ward,GK,Leicester,223,34,19,0,True,2020-10-04T11:00:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-758,15111,250,1008
Dan Burn,DEF,Brighton,61,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4781,36993,740,5521
Dara O'Shea,DEF,West Brom,425,37,16,1,False,2020-10-04T11:00:00Z,2,0,4,90,0,0,0,2,0,0,0,0,0,0,0,9,19.6,11.0,18.0,4.9,44,-1262,16883,444,1706
Darnell Furlong,DEF,West Brom,422,37,16,0,False,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,43,8633,992,949
Darren Randolph,GK,West Ham,430,34,9,0,False,2020-10-04T11:00:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-724,16547,167,891
David Button,GK,West Brom,56,37,16,0,False,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1824,330781,12021,13845
David de Gea,GK,Man Utd,291,35,17,-1,True,2020-10-04T15:30:00Z,1,6,4,90,0,0,0,6,0,0,0,0,0,2,0,11,19.8,0.0,0.0,2.0,55,-23850,282198,5325,29175
David Luiz Moreira Marinho,DEF,Arsenal,3,29,15,2,True,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,13,23.0,0.8,0.0,2.4,55,1264,69592,6180,4916
